Name,786O_shARNT_1 - linear total reads,786O_shARNT_2 - linear total reads,786O_shARNT_3 - linear total reads,786O_shBMAL1_1 - linear total reads,786O_shBMAL1_2 - linear total reads,786O_shBMAL1_3 - linear total reads,786O_shBMAL2_1 - linear total reads,786O_shBMAL2_2 - linear total reads,786O_shBMAL2_3 - linear total reads,786O_shCNT_1 - linear total reads,786O_shCNT_2 - linear total reads,786O_shCNT_3 - linear total reads
TMEM256-PLSCR3,1488.101294,1626.261631,1582.583448,1783.206341,1757.705567,1678.286858,1588.757595,1334.969309,1171.777302,1674.570549,1807.613877,1849.113338
PLSCR3,3.952460276,1.991747252,2.018601337,5.04585835,4.085312184,0,3.022367017,1.843880261,1.876344759,3.042829586,1.01096973,2.042090931
TMEM256,455.5210469,460.0936152,514.743341,936.5113098,662.8419019,621.1453139,341.5274729,321.7571055,215.7796473,430.0532482,518.6274714,618.7535521
NLGN2,1671.890697,1583.439065,1591.667154,1660.087397,1459.477778,1505.082876,1271.409058,1135.830241,1005.720791,1817.583539,1757.06539,1738.840428
SPEM1,0,0,0,0,0,0,2.014911345,0,0,0,0,0
C17orf74,0,0,0,0,0,0,0,0,0,0,0,2.042090931
LOC107983988,0,1.991747252,0,0,0,0,0,0,0,2.028553057,0,0
TMEM102,245.0525371,242.9931647,310.8646059,278.5313809,253.2893554,224.9660912,345.5572956,260.9090569,266.4409558,333.696978,284.0824941,264.4507755
FGF11,78.06109046,55.76892305,55.51153677,108.9905404,61.27968276,81.62486497,67.49953004,45.17506639,36.5887228,94.32771717,94.02018487,99.04141015
CHRNB1,129.4430741,157.3480329,137.2648909,184.6784156,121.5380375,133.3869745,91.67846618,51.6286473,74.11561797,143.0129906,167.8209751,114.3570921
ZBTB4,2078.00599,2020.627587,1814.722602,3176.872417,3144.669054,2896.687281,2145.880582,1968.342178,1793.785589,2834.902898,2839.813971,2746.612302
SLC35G6,2.964345207,1.991747252,0,4.03668668,2.042656092,1.990850365,0,3.687760522,0,0,0,0
POLR2A,12318.83057,11280.26056,12923.08576,16277.93904,13475.40224,14168.88205,23626.85043,17212.62223,17391.83957,13785.0323,15453.68329,16063.08726
TNFSF12-TNFSF13,2.964345207,2.987620878,3.027902006,4.03668668,5.10664023,3.98170073,5.037278361,1.843880261,0.938172379,0,1.01096973,2.042090931
TNFSF12,50.39386852,79.66989007,59.54873945,120.0914287,118.4740533,115.4693212,87.64864349,73.75521043,56.29034277,111.5704182,114.2395795,142.9463652
TNFSF13,227.2664659,198.1788516,169.5625123,335.0449945,329.8889589,269.7602245,201.4911345,133.6813189,151.9839255,218.0694537,253.7534022,213.3985023
SENP3-EIF4A1,21799.79465,21571.61861,21134.756,16647.29587,16530.19443,16966.02681,27807.79147,29109.33768,28545.77099,19414.26704,21407.28403,20684.33904
SENP3,140.3123398,148.3851703,78.72545215,189.724274,98.04749242,116.4647464,131.9766931,117.0863966,143.5403741,120.6989069,61.66915352,99.04141015
EIF4A1,168.9676768,180.2531263,317.9297106,232.1094841,184.8603763,139.3595256,334.4752832,236.0166734,231.7285777,143.0129906,143.5577016,134.7780014
SNORA48,19.76230138,17.92572527,12.11160802,14.12840338,8.170624369,17.91765329,17.12674643,8.297461173,23.45430949,7.099935701,12.13163676,9.189409189
SNORD10,3.952460276,9.958736259,5.046503343,4.03668668,6.127968276,9.954251825,12.08946807,5.531640782,8.443551415,7.099935701,1.01096973,3.063136396
SNORA67,49.40575345,37.84319778,43.39992875,42.38521014,34.72515357,29.86275548,56.41751765,47.01894665,48.78496373,54.77093255,46.50460757,38.79972769
CD68,7028.462486,7443.15948,6832.965526,6842.183923,5997.238287,5413.122143,4364.297972,1873.382345,2077.113648,7247.005798,7971.496319,7185.09694
LOC100996842,72.13240004,62.74003843,87.80915817,78.71539026,75.57827541,62.7117865,54.4026063,77.44297095,95.6935827,46.65672032,64.70206271,63.30481886
MPDU1,3076.990325,3330.201405,3074.329837,3071.918564,2911.806259,2616.972805,2812.816237,1888.133387,1877.282931,2330.807463,2441.491897,2383.120116
SOX15,13.83361097,10.95460988,8.074405349,18.16509006,19.40523288,9.954251825,12.08946807,19.36074274,13.13441331,19.27125405,13.14260649,15.31568198
FXR2,2230.175711,2026.602829,2186.145248,1724.674384,1642.295498,1958.001334,2639.533861,3200.976133,3291.108707,2034.638717,2000.709095,2150.32175
SHBG,3.952460276,6.971115381,2.018601337,5.04585835,12.25593655,3.98170073,2.014911345,1.843880261,7.505379035,0,3.032909189,9.189409189
SAT2,577.0592003,681.1775601,575.3013811,567.1544786,653.6499495,598.2505347,501.7129248,637.9825702,682.9894922,469.6100328,393.2672249,410.4602771
ATP1B2,0.988115069,0,0,0,0,0,0,0,0,0,0,0
TP53,1169.928242,1166.168016,1237.40262,1302.840626,1284.830682,1318.938367,897.643004,772.5858293,772.1158683,986.8910625,1079.715671,1089.455512
WRAP53,1100.760187,1072.555895,1021.412277,1002.107468,962.0910194,931.7179708,1319.766931,1071.294432,1000.091756,1072.090291,1032.200094,1185.433785
EFNB3,5.928690415,1.991747252,0,9.08254503,3.063984138,4.977125913,1.007455672,0,1.876344759,12.17131834,1.01096973,2.042090931
DNAH2,0,1.991747252,11.10230735,2.01834334,8.170624369,0.995425183,1.007455672,0,0,6.085659172,3.032909189,1.021045465
KDM6B,812.2305868,686.1569282,713.5755727,1052.566052,1027.456014,1051.168993,585.3317456,556.8518387,657.658838,742.450419,795.6331773,812.7521905
LOC107987244,51.38198359,48.79780767,51.4743341,55.50444185,62.30101081,75.65231387,41.30568256,59.00416834,62.85754942,38.54250809,57.6252746,56.1575006
TMEM88,8.893035622,10.95460988,14.13020936,10.0917167,13.2772646,17.91765329,10.07455672,0,5.629034277,4.057106115,12.13163676,6.126272793
NAA38,646.2272552,694.1239172,688.343056,499.5399767,490.2374621,500.6988668,786.8228801,873.0773035,783.3739368,567.9948561,574.2308065,627.9429612
CYB5D1,107.7045425,177.2655054,157.4509043,161.4674672,157.2845191,158.272604,167.2376416,195.4513076,173.5618902,146.0558201,131.4260649,91.89409189
CHD3,10331.73116,9863.132391,9681.212013,13282.71752,12134.39852,13411.36348,6143.46469,7573.738171,7401.241901,10345.62059,10564.63368,10360.54834
SCARNA21,0,0.995873626,2.018601337,0,0,0,0,0.92194013,0,0,1.01096973,2.042090931
LOC284023,100.787737,90.62449996,92.85566151,130.1831454,179.7537361,138.3641004,70.52189706,47.94088678,52.53765325,123.7417365,111.2066703,94.95722829
KCNAB3,47.42952332,31.86795603,42.39062808,53.48609851,59.23702667,116.4647464,75.55917542,84.81849199,85.37368653,62.88514478,27.2961827,52.07331874
TRAPPC1,4130.320989,4207.566069,4100.788617,5396.04092,5090.298982,4495.340124,5107.800259,4569.135286,4544.507006,4522.659042,4691.910516,5086.848509
CNTROB,1850.739524,1704.935648,1956.024696,1371.4643,1366.536926,1377.668453,2336.289704,2350.025392,2470.207875,1933.211064,1976.445822,2061.490795
LOC105371517,0,0,0,0,2.042656092,0,0,0,0,3.042829586,0,1.021045465
ALOX15B,0,0,0,0,0,0,0,0,0.938172379,0,0,0
ALOX12B,2.964345207,1.991747252,0,3.02751501,0,5.972551095,0,0,0.938172379,0,1.01096973,2.042090931
LOC107985075,3.952460276,0,0,17.15591839,8.170624369,9.954251825,3.022367017,3.687760522,4.690861897,4.057106115,1.01096973,5.105227327
ALOXE3,3.952460276,4.979368129,6.055804012,5.04585835,0,7.96340146,54.4026063,53.47252756,60.98120466,23.32836016,16.17551568,22.46300024
HES7,15.80984111,16.92985164,19.1767127,13.11923171,20.42656092,17.91765329,11.0820124,11.06328156,14.07258569,46.65672032,39.42781946,57.17854606
TRR-TCT2-1,0,0.995873626,0,2.01834334,0,0.995425183,1.007455672,0,0,0,2.02193946,0
TRG-GCC2-6,0,0,0,1.00917167,1.021328046,0,0,0,0,1.014276529,2.02193946,2.042090931
PER1,535.5583674,544.7428734,534.9293544,337.0633378,324.7823187,353.3759398,238.7669943,237.8605536,157.6129597,438.1674604,483.2435308,530.943642
MIR6883,0,0,2.018601337,0,0,0.995425183,0,0,0,0,1.01096973,0
VAMP2,212.4447399,144.4016758,181.6741203,183.6692439,159.3271752,195.1033358,180.3345653,289.4892009,283.3280586,204.8838588,160.744187,220.5458205
TMEM107,363.6263454,422.2504174,341.143626,456.1455949,429.9791074,359.3484909,308.2814357,177.9344452,178.2527521,443.2388431,378.1026789,446.1968684
SNORD118,4.940575345,2.987620878,7.06510468,9.08254503,8.170624369,7.96340146,6.044734034,10.14134143,6.567206656,8.11421223,3.032909189,7.147318258
LOC105371520,14.82172604,15.93397801,7.06510468,12.11006004,14.29859264,13.93595256,12.08946807,3.687760522,7.505379035,11.15704182,10.1096973,4.084181862
TRW-CCA3-3,0,0,0,1.00917167,0,0,0,0,0,0,0,0
TRT-AGT1-1,0,0,0,1.00917167,0,0,0,0,0,0,0,0
BORCS6,108.6926576,109.5460988,122.1253809,116.0547421,79.66358759,76.64773905,117.8723137,191.7635471,195.1398549,89.25633453,95.0311546,95.97827375
AURKB,2494.990549,2857.161433,2846.227885,2000.17825,2004.866954,2129.214465,4456.983894,4950.8185,4793.122686,3246.699168,3205.785013,3470.533537
LINC00324,15.80984111,8.962862633,22.20461471,38.34852346,21.44788897,22.8947792,9.067101051,6.453580913,11.25806855,22.31408363,17.18648541,13.27359105
TRG-TCC3-1,0,0,0,0,2.042656092,0,0,0,0,0,1.01096973,0
TRD-GTC2-11,0.988115069,0,0,0,0,0,0,0,0,0,0,0
CTC1,1105.700762,1051.642549,1084.998219,1465.317265,1313.427867,1379.659303,1260.327046,769.8200089,858.4277272,1140.046818,1179.801675,1084.350284
PFAS,2629.374199,2200.880713,2330.475244,2590.543677,2337.819897,2830.989219,3238.969986,4405.951883,4214.270328,2355.1501,2252.440558,2301.436479
RANGRF,274.6959892,293.7827196,297.7436972,323.9441061,291.0784931,280.7099015,304.251613,293.1769615,303.9678509,382.3822513,395.2891643,304.2715487
SLC25A35,437.7349756,397.3535767,367.3854434,332.0174794,372.7847368,369.3027427,568.2049992,351.2591897,382.7743308,442.2245665,406.4098314,410.4602771
LOC100128288,17.78607124,16.92985164,14.13020936,20.1834334,25.53320115,27.87190511,4.029822689,0,2.814517138,16.22842446,13.14260649,12.25254559
KRBA2,12.8454959,30.8720824,22.20461471,34.31183678,45.95976207,37.82615694,4.029822689,5.531640782,5.629034277,13.18559487,15.16454595,8.168363724
RPL26,3537.451947,3046.377422,3314.543396,4173.934027,3844.278765,3771.666017,2539.79575,5028.261471,4741.523206,3908.007465,3911.441885,3951.445951
NDEL1,1260.834828,1332.478911,1260.616535,1282.657193,1330.790444,1182.565117,2171.066974,2089.116335,2041.463098,1874.383025,2004.752974,1757.219246
MYH10,3451.485936,3148.952405,3459.882692,3485.678948,3330.550758,3412.317526,3309.491883,5124.143245,5047.367401,3524.610937,3664.76527,3488.912355
LOC107987245,52.37009866,45.81018679,55.51153677,44.40355348,70.47163518,45.7895584,85.63373214,156.7298222,176.3764073,54.77093255,71.77885081,67.38900072
LOC102724262,0.988115069,4.979368129,2.018601337,3.02751501,2.042656092,1.990850365,2.014911345,4.609700652,0.938172379,4.057106115,5.054848649,1.021045465
PIK3R6,1.976230138,0,2.018601337,3.02751501,7.149296322,6.967976278,12.08946807,16.59492235,5.629034277,16.22842446,8.087757838,5.105227327
PIK3R5,0,0,0,0,0,0,0,0,0,2.028553057,0,2.042090931
NTN1,5.928690415,0,8.074405349,18.16509006,6.127968276,1.990850365,1.007455672,11.06328156,5.629034277,16.22842446,9.098727568,12.25254559
LOC101928266,0,0,2.018601337,2.01834334,0,0,0,1.843880261,0,0,2.02193946,0
LOC105371533,0,0,2.018601337,0,0,0,0,0,0,0,0,0
LOC105371532,0,0,4.037202674,4.03668668,0,0,1.007455672,0,0,0,6.065818379,1.021045465
LOC105371531,3.952460276,4.979368129,7.06510468,8.07337336,14.29859264,3.98170073,5.037278361,6.453580913,3.752689518,3.042829586,5.054848649,5.105227327
STX8,365.6025756,359.5103789,407.7574701,490.4574316,431.0004354,435.9962299,242.796817,452.672604,379.0216413,372.239486,376.0807395,427.81805
CFAP52,16.79795617,19.91747252,24.22321605,4.03668668,7.149296322,11.94510219,9.067101051,4.609700652,10.31989617,15.21414793,18.19745514,10.21045465
USP43,598.7977319,594.5365547,530.8921517,574.2186803,501.4720706,527.5753467,614.5479601,612.1682466,690.4948713,845.906625,765.3040854,698.3950984
LOC107985011,4.940575345,3.983494504,2.018601337,2.01834334,6.127968276,1.990850365,11.0820124,7.375521043,3.752689518,8.11421223,0,5.105227327
GLP2R,20.75041645,15.93397801,10.09300669,31.28432177,49.02374621,33.84445621,20.14911345,11.98522169,7.505379035,17.24270099,20.2193946,18.37881838
RCVRN,0,0,0,0,0,0,0,0.92194013,0,0,0,0
GAS7,3.952460276,1.991747252,2.018601337,8.07337336,11.23460851,1.990850365,1.007455672,0,2.814517138,3.042829586,3.032909189,0
MYH13,141.3004549,122.492456,112.0323742,585.3195686,514.7493352,628.1132902,31.23112584,36.87760522,19.70161997,141.998714,153.6673989,127.6306832
LOC107985004,3.952460276,0,3.027902006,22.20177674,9.191952415,8.958826643,0,0,2.814517138,4.057106115,6.065818379,0
MYHAS,23.71476166,19.91747252,23.21391538,76.69704692,66.38632299,63.70721168,5.037278361,1.843880261,5.629034277,15.21414793,21.23036433,12.25254559
MYH8,4.940575345,2.987620878,2.018601337,23.21094841,16.34124874,16.9222281,0,0,0,4.057106115,1.01096973,1.021045465
MYH4,1.976230138,5.975241755,14.13020936,35.32100845,14.29859264,22.8947792,2.014911345,3.687760522,1.876344759,17.24270099,11.12066703,8.168363724
MYH1,3.952460276,4.979368129,1.009300669,15.13757505,17.36257678,15.92680292,0,1.843880261,1.876344759,2.028553057,3.032909189,4.084181862
MYH2,1.976230138,0.995873626,0,10.0917167,4.085312184,3.98170073,1.007455672,0,5.629034277,3.042829586,2.02193946,2.042090931
MYH3,8.893035622,10.95460988,11.10230735,19.17426173,7.149296322,11.94510219,20.14911345,18.43880261,24.39248186,23.32836016,2.02193946,8.168363724
SCO1,903.1371731,860.4348128,773.1243121,895.1352713,690.4177591,771.4545165,1035.664431,1035.338766,1030.113273,751.5789078,754.1834184,659.5953707
ADPRM,112.6451179,132.4511922,159.4695056,136.2381755,125.6233497,176.1902573,157.1630849,77.44297095,105.0753065,130.8416722,151.6454595,95.97827375
TMEM220,0.988115069,3.983494504,0,2.01834334,5.10664023,0,0,0,2.814517138,0,0,4.084181862
TMEM220-AS1,0.988115069,0,0,0,0,2.986275548,0,0.92194013,0,1.014276529,0,0
DNAH9,0,0,0,0,2.042656092,0,0,0,0,0,0,0
ZNF18,90.90658636,87.63687908,80.74405349,100.917167,97.02616438,117.4601715,89.66355483,153.0420616,151.9839255,106.4990355,66.72400217,109.2518648
LOC105371539,0,0,0,2.01834334,0,0.995425183,0,0,0,0,0,2.042090931
MAP2K4,2405.072078,2707.780389,2442.507618,2555.222669,2771.884317,2505.485184,2609.310191,1920.401292,1920.438861,2836.931451,2626.499358,2538.319027
LINC00670,0,0,2.018601337,0,0,0,0,0,0,0,0,0
ARHGAP44,4.940575345,3.983494504,9.083706017,7.06420169,6.127968276,3.98170073,9.067101051,8.297461173,2.814517138,1.014276529,0,5.105227327
ELAC2,4861.52614,4826.003591,4713.434122,3985.218925,3333.614742,3652.214995,6702.602588,7212.33764,6979.06433,4512.516276,4277.412927,4262.864818
LOC105371543,4.940575345,0,12.11160802,3.02751501,3.063984138,8.958826643,10.07455672,3.687760522,3.752689518,2.028553057,2.02193946,5.105227327
HS3ST3A1,0,3.983494504,6.055804012,3.02751501,4.085312184,0,2.014911345,3.687760522,5.629034277,5.071382644,3.032909189,8.168363724
LOC107985014,0,1.991747252,4.037202674,15.13757505,7.149296322,1.990850365,0,1.843880261,0,4.057106115,4.043878919,1.021045465
LOC100506974,3.952460276,1.991747252,1.009300669,4.03668668,5.10664023,1.990850365,0,0,0,0,2.02193946,0
COX10-AS1,180.8250576,235.0261757,198.8322317,253.3020892,213.4575616,243.8791697,243.8042727,212.04623,222.3468539,226.1836659,213.314613,185.8302747
COX10,698.5973538,859.4389391,610.6269045,813.3923661,782.3372833,558.4335274,777.755779,434.2338014,379.0216413,696.8079752,663.1961427,685.1215073
CDRT15,3.952460276,3.983494504,1.009300669,2.01834334,4.085312184,4.977125913,2.014911345,3.687760522,0.938172379,0,7.076788109,1.021045465
HS3ST3B1,1.976230138,0,2.018601337,3.02751501,0,0,2.014911345,1.843880261,0,0,0,2.042090931
PMP22,3885.268452,4324.083284,4226.9512,4681.547377,4925.865166,4470.454495,3498.89355,2177.622588,2305.089536,6081.602066,5809.032067,6190.598657
TEKT3,4.940575345,0,0,0,0,0,0,0,0,4.057106115,0,0
TVP23C-CDRT4,514.807951,510.8831701,517.771243,413.7603847,438.1497318,433.0099544,481.5638114,416.7169389,398.7232613,461.4958206,463.0241362,482.9545052
TVP23C,308.2919016,315.6919394,343.1622273,228.0727974,193.0310007,171.2131314,479.5489,341.1178482,369.6399175,254.5834087,254.7643719,240.9667298
CDRT1,41.5008329,34.85557691,55.51153677,59.54112853,57.19437058,44.79413321,69.51444139,41.48730587,41.27958469,41.58533768,31.34006162,38.79972769
TRIM16,1681.771848,1719.873752,1576.527644,1560.179402,1578.973159,1511.055427,2393.714677,2715.113684,2813.578966,1401.730163,1539.706898,1451.926652
ZNF286A,148.2172604,149.3810439,144.3299956,166.5133256,154.220535,229.9432172,183.3569324,226.7972721,220.4705092,137.9416079,118.2834584,114.3570921
LOC105371559,0,0,0,0,0,0,0,0.92194013,0,0,0,0
ADORA2B,491.0931893,478.0193404,430.9713855,346.1458828,327.8463028,300.6184051,504.7352918,324.5229259,323.6694709,559.8806439,510.5397135,541.1540967
ZSWIM7,281.6127947,272.8693735,296.7343966,280.5497243,274.7372444,273.7419252,196.4538561,187.1538465,170.7473731,228.212219,277.005706,220.5458205
TTC19,927.8400499,905.2491259,871.026477,1026.327588,1027.456014,1062.11867,788.8377914,1078.669953,986.0191708,1046.733378,1194.966221,1142.549876
NCOR1,7521.531906,7140.413898,7003.537339,8214.657394,7861.161971,7443.789515,7726.177551,6126.292166,6628.187861,7624.316667,8222.216812,7563.904808
PIGL,279.6365646,271.8734999,279.5762852,320.9165911,274.7372444,352.3805146,367.7213204,342.0397884,349.0001251,328.6255953,191.0732789,272.6191393
CENPV,227.2664659,246.9766592,239.2042585,224.0361108,209.3722494,202.0713121,170.2600086,264.5968174,224.2231987,263.7118975,250.720493,268.5349574
UBB,30269.91703,26015.20673,25685.69272,26193.0507,24059.42478,26261.30717,23569.42545,29651.43847,29361.04279,25514.12608,24282.48194,22186.29692
TRPV2,24.70287673,24.89684065,6.055804012,24.22012008,16.34124874,23.89020438,39.29077122,18.43880261,20.63979235,4.057106115,21.23036433,21.44195477
LRRC75A-AS1,12788.18522,13896.42058,13666.94035,14475.55844,13808.35518,13396.43211,13260.13156,11419.15045,10884.67595,13863.13159,14077.75349,14470.25634
SNORD49B,21.73853152,26.8885879,24.22321605,14.12840338,21.44788897,21.89935402,34.25349286,38.72148548,16.88710283,24.34263669,20.2193946,16.33672745
SNORD49A,7.904920553,9.958736259,10.09300669,6.05503002,7.149296322,18.91307847,21.15656912,27.65820391,21.57796473,14.1998714,6.065818379,13.27359105
SNORD65,5.928690415,14.93810439,7.06510468,12.11006004,5.10664023,7.96340146,13.09692374,21.204623,16.88710283,7.099935701,12.13163676,5.105227327
LRRC75A,4.940575345,1.991747252,3.027902006,12.11006004,14.29859264,24.88562956,7.052189706,7.375521043,5.629034277,6.085659172,13.14260649,11.23150012
LOC105371554,9.881150691,0,0,0,2.042656092,2.986275548,0,1.843880261,1.876344759,0,4.043878919,1.021045465
ZNF287,119.5619234,83.65338457,102.9486682,124.1281154,120.5167094,137.3686752,56.41751765,95.88177356,113.5188579,96.35627023,100.0860032,95.97827375
ZNF624,113.6332329,151.3727911,110.0137729,81.74290527,115.4100692,121.4418723,130.9692374,129.0716183,152.9220978,120.6989069,108.1737611,86.78886456
CCDC144A,4.940575345,14.93810439,14.13020936,13.11923171,5.10664023,14.93137774,8.059645378,11.06328156,6.567206656,17.24270099,13.14260649,5.105227327
LOC105371551,0,0,0,0,0,0,0,0,0,0,1.01096973,0
LOC284191,0,1.991747252,1.009300669,2.01834334,2.042656092,0.995425183,4.029822689,9.219401304,0,2.028553057,2.02193946,2.042090931
LOC105371562,0,0,0,0,0,0,0,0,0,1.014276529,0,1.021045465
MPRIP,2366.53559,2090.338741,2180.089444,1988.06819,1851.667748,1968.951011,2233.529225,4436.375907,4227.404742,2490.048878,2535.512082,2534.234845
PLD6,91.89470143,93.61212083,88.81845884,86.78876362,90.8981961,78.63858942,105.7828456,116.1644564,147.2930636,72.01363354,86.94339676,89.85200096
FLCN,1456.481612,1609.331779,1457.430165,1486.50987,1503.394884,1459.293318,1665.324226,2136.135282,1911.995309,1667.470613,1592.277324,1581.599426
COPS3,4180.714857,4388.815069,4464.136857,3573.476884,3326.465446,3414.308376,5326.418139,3883.211829,4067.915437,3899.893253,3980.187826,3809.520632
NT5M,70.15616991,58.75654393,73.67894881,92.84379364,97.02616438,72.66603832,33.24603719,45.17506639,27.206999,92.29916412,72.78982054,87.80991003
MED9,214.42097,185.2324944,202.8694344,265.4121492,274.7372444,236.9111934,132.9841487,143.8226603,142.6022017,138.9558844,162.7661265,165.4093654
RASD1,1.976230138,0.995873626,2.018601337,0,2.042656092,0.995425183,0,0,0.938172379,2.028553057,2.02193946,3.063136396
PEMT,553.3444387,550.7181151,600.5338978,815.4107094,683.2684628,743.5826113,623.6150611,566.9931802,600.4303228,556.8378143,574.2308065,649.384916
SMCR2,1.976230138,0,4.037202674,1.00917167,0,2.986275548,3.022367017,1.843880261,8.443551415,0,0,0
RAI1,2858.616895,2690.850537,2703.916491,2879.166775,2734.095179,2958.403642,2738.264517,3029.495268,2930.850513,3356.241034,3030.88725,3194.851261
SREBF1,7773.501249,7945.079787,7633.340957,5491.912228,5790.930021,5229.963909,4233.328735,4109.087161,3691.708313,6647.568369,6252.847779,6477.512433
MIR6777,1.976230138,1.991747252,4.037202674,2.01834334,1.021328046,1.990850365,2.014911345,2.765820391,6.567206656,3.042829586,3.032909189,3.063136396
MIR33B,0,0.995873626,1.009300669,0,0,0,0,0,0,0,0,1.021045465
TOM1L2,1816.155497,1796.556021,1851.057426,2014.306653,1793.452049,1944.065381,1574.653216,1471.416448,1437.280085,1650.227912,1584.189567,1721.482655
LOC100507131,13.83361097,8.962862633,8.074405349,16.14674672,15.31992069,10.94967701,12.08946807,10.14134143,8.443551415,21.2998071,16.17551568,16.33672745
DRC3,38.53648769,34.85557691,29.26971939,59.54112853,69.45030713,112.4830456,15.11183508,27.65820391,13.13441331,38.54250809,20.2193946,32.67345489
LOC107984989,0.988115069,6.971115381,6.055804012,14.12840338,20.42656092,8.958826643,0,5.531640782,3.752689518,14.1998714,0,2.042090931
ATPAF2,462.4378523,385.4030932,406.7481694,536.8793285,466.7469171,462.8727099,282.0875882,305.1621832,326.483988,357.0253381,379.1136487,412.502368
GID4,130.4311891,162.327401,133.2276883,122.1097721,121.5380375,79.6340146,107.7977569,128.1496781,131.3441331,113.5989712,124.3492768,139.8832288
DRG2,971.3171129,1019.774593,936.6310205,732.6586325,731.270881,888.914688,1073.947747,1412.41228,1271.223574,886.4776861,806.7538444,862.7834183
LOC105371566,0,2.987620878,1.009300669,1.00917167,3.063984138,0.995425183,4.029822689,5.531640782,1.876344759,1.014276529,1.01096973,1.021045465
MYO15A,0,0.995873626,0,0,0,0,0,3.687760522,0.938172379,0,0,3.063136396
LOC105371568,0,0,0,0,0,0,0,1.843880261,0,0,0,0
ALKBH5,1350.753299,1435.053895,1385.769818,1163.574936,1004.986797,1026.283363,1237.155566,1562.688521,1527.344634,1356.087719,1574.079869,1559.136426
LLGL1,3531.523257,3261.486125,3276.18997,3183.936619,2972.064614,3086.813491,2409.833968,2623.841611,2489.909495,3136.143027,3286.662592,3445.0074
FLII,7465.209347,7300.749551,6960.137411,6602.001065,5339.503025,6396.602223,10858.35724,16700.02352,16044.62403,9468.271396,10365.47264,10438.14779
MIEF2,376.4718413,355.5268844,314.9018086,383.4852346,331.931615,374.2798686,335.4827389,413.9511185,389.3415375,363.1109973,320.4774043,344.0923219
TOP3A,2171.876922,2317.397927,2037.77805,2226.232704,2168.279442,2278.528243,2524.683915,2328.820769,2440.186359,2149.251964,2194.815283,2248.342115
SMCR8,998.9843349,1053.634296,906.3520004,906.2361597,788.4652516,907.8277665,1265.364324,1007.680563,1032.92779,882.42058,870.4449373,857.678191
SHMT1,2743.995547,2632.093993,2751.353623,3064.854362,2716.732603,2945.463115,1610.92162,1946.215615,1781.589349,2287.193572,2385.888562,2209.542387
MIR6778,0,1.991747252,0,0,3.063984138,0.995425183,3.022367017,0.92194013,0.938172379,0,2.02193946,1.021045465
EVPLL,0,0.995873626,0,0,0,0,0,0,0.938172379,0,0,0
FLJ35934,12.8454959,19.91747252,33.30692206,34.31183678,37.7891377,24.88562956,26.19384748,9.219401304,17.82527521,14.1998714,7.076788109,23.48404571
LGALS9C,0,2.987620878,0,0,0,0,2.014911345,6.453580913,0,0,0,0
FAM106A,12.8454959,7.966989007,9.083706017,15.13757505,6.127968276,8.958826643,12.08946807,5.531640782,15.01075807,6.085659172,12.13163676,11.23150012
LOC107985051,0,0,0,1.00917167,0,0,0,0,0,0,0,2.042090931
TBC1D28,0,0,0,1.00917167,0,0,0,0,0,0,0,0
ZNF286B,28.655337,23.90096702,25.23251671,38.34852346,53.1090584,33.84445621,25.18639181,41.48730587,53.47582563,16.22842446,13.14260649,17.35777291
TRIM16L,1670.902582,1576.46795,1772.331974,1761.004564,1773.025488,1770.8614,2087.448153,2289.177344,2018.946961,1429.115629,1490.169382,1484.600107
FBXW10,15.80984111,15.93397801,23.21391538,18.16509006,23.49054506,31.85360584,32.23858151,30.4240243,26.26882662,17.24270099,12.13163676,24.50509117
TVP23B,997.9962198,920.1872303,1090.044722,873.9426663,682.2471348,710.7335803,1401.37084,1177.317546,1285.29616,1087.304439,989.7393655,995.5193288
LOC101929141,7.904920553,0.995873626,4.037202674,10.0917167,1.021328046,3.98170073,13.09692374,3.687760522,7.505379035,5.071382644,4.043878919,5.105227327
PRPSAP2,1116.570028,985.9148896,1081.970317,1185.776712,1025.413358,970.539553,994.3587486,1014.134143,1063.887478,1167.432285,1135.319007,967.9511012
SLC5A10,0,4.979368129,3.027902006,17.15591839,5.10664023,19.90850365,1.007455672,2.765820391,0,0,2.02193946,5.105227327
FAM83G,1.976230138,0,0,2.01834334,3.063984138,0,7.052189706,7.375521043,2.814517138,4.057106115,2.02193946,0
GRAP,0,0.995873626,0,0,0,0,0,0,0,0,0,0
SNORD3B-1,0,0.995873626,0,0,0,0.995425183,2.014911345,0.92194013,0.938172379,0,0,0
SNORD3B-2,0.988115069,1.991747252,1.009300669,1.00917167,1.021328046,1.990850365,0,0.92194013,4.690861897,7.099935701,0,4.084181862
LOC102724624,0,0,1.009300669,0,0,0,0,0,0,0,0,0
SNORD3D,0,0,0,0,0,0.995425183,0,0,0.938172379,0,0,0
LOC79999,0.988115069,0,0,0,0,0,0,0,0,0,0,0
SNORD3A,7.904920553,21.90921977,10.09300669,9.08254503,3.063984138,12.94052737,12.08946807,12.90716183,17.82527521,8.11421223,4.043878919,8.168363724
SNORD3C,0.988115069,0.995873626,0,2.01834334,3.063984138,0.995425183,0,0,1.876344759,0,1.01096973,1.021045465
LOC388436,0.988115069,0,0,0,0,0,0,0,0,0,0,0
EPN2,440.6993208,423.246291,343.1622273,293.668956,269.6306042,272.7465,260.9310191,336.5081476,299.276989,236.3264312,277.005706,277.7243666
