"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ECHDC2",944.393646785337,0.515382119384758,0.0922965457407378,5.58398058398061,2.350749610326e-08,2.10312723979777e-07
"DSC2",180.77618667243,1.0148780051859,0.18179332713292,5.58259217316519,2.36959952179085e-08,2.11862908400734e-07
"DAP3",4047.37204701866,-0.361507795136725,0.064761008886434,-5.58218288060755,2.37518426957996e-08,2.1222584173665e-07
"AGTPBP1",2572.50132371959,-0.486140980359842,0.0871034800503344,-5.58118894995833,2.38879956685116e-08,2.13305388793538e-07
"PTPRD",2203.00680118083,0.442403484241729,0.0792722220283636,5.58081346683378,2.39396278766902e-08,2.13629315600073e-07
"ENTPD6",2822.48910501219,-0.407697127749734,0.0730691472187523,-5.57960703344713,2.4106257160371e-08,2.14978365137873e-07
"PHKA1",1960.82309727477,-0.467982853906492,0.0839020751013018,-5.57772681237572,2.43681946703938e-08,2.17175095614682e-07
"FBXW4",1987.93071009552,0.406734657796137,0.0729771552751682,5.57345180505461,2.49740766054095e-08,2.22432364746772e-07
"DZIP3",1369.92646476752,0.503920030905034,0.0904517868860463,5.57114511778398,2.53070419746191e-08,2.25253722297441e-07
"SPG21",3105.42664617683,0.494617926139826,0.0888064134110783,5.569619435595,2.55296337943876e-08,2.27089683726036e-07
"UNC5CL",94.2195091412253,1.3951485623692,0.250498284513677,5.56949348007619,2.55480949435013e-08,2.27108688085617e-07
"KCTD5",1006.28075944398,-0.493020500767992,0.0885293912509559,-5.56900362468796,2.56200157071268e-08,2.27602591645944e-07
"PSMD11",3204.95828497187,-0.495271488564147,0.0889582548064709,-5.56745958698957,2.58479999973638e-08,2.29481414143794e-07
"LINC00313",49.5861939682277,-1.75997141258998,0.316179488891255,-5.56636807391162,2.60103534968991e-08,2.30775534342386e-07
"TMEM214",10218.6895756188,-0.378172472287757,0.0679717463939164,-5.56367155988807,2.64156912262345e-08,2.34222496073534e-07
"PTPRU",757.302937134131,-0.579787423377107,0.104218749757071,-5.56317768854992,2.64905907677483e-08,2.347370055802e-07
"TLR5",114.679883036194,1.23244838609256,0.221575655522693,5.56220124085943,2.66392838803582e-08,2.35904339493026e-07
"LRRC16A",3989.82565032225,0.401766155856735,0.0722336946265129,5.56203248268114,2.6665064268191e-08,2.35982426271675e-07
"PRODH2",19.1187711713088,5.22014702880186,0.938647689039109,5.56134861861292,2.67697830056541e-08,2.36758564001691e-07
