"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PDE6D",497.293591916278,-0.36437047834822,0.105489296112424,-3.45409905816318,0.000552134530603496,0.00279917398810171
"RPL30",22108.3366282603,-0.284174020648611,0.0822828732179271,-3.45362296593574,0.000553110076955291,0.00280304578256316
"FAHD2A",1018.945939312,-0.268731708953404,0.0778182418930545,-3.45332536968288,0.000553720687753338,0.00280506590365703
"CLDN12",2326.78812497042,-0.284541226415066,0.0824143581483495,-3.45256861556671,0.000555276232538148,0.00281186954035391
"HDAC4",717.619185753578,-0.311368596557637,0.0903560663417829,-3.44601761856085,0.000568913266288355,0.00287982415437166
"HAX1",2118.62605353695,-0.2228497328888,0.0646826507969252,-3.44527829554249,0.000570471727451343,0.00288660875626622
"CENPJ",826.717792490265,-0.312378524297391,0.0906746920505649,-3.44504643173414,0.000570961304700104,0.00288798164518034
"DIP2A",2362.8805782098,-0.20783165172277,0.0603379412495057,-3.44446044095799,0.000572200360618262,0.00289314297734079
"RHOQ",458.077312448379,-0.367987381452125,0.106844866755811,-3.44412785214235,0.000572904720789056,0.00289559788597433
"AMT",101.696415243691,-0.690143834887718,0.200498268011708,-3.44214362414053,0.000577123744587948,0.00291580809025877
"NUDT9",980.405977084743,0.291475153948927,0.0847173571418156,3.44056004321525,0.000580511618393871,0.00293180524220905
"TCF25",6648.77635388995,0.169422823607046,0.0492546468889859,3.43973278275459,0.000582288793130551,0.00293965864582352
"NPL",77.1876398076017,0.809829759307759,0.235495960581484,3.43882653998878,0.000584241455866874,0.00294839166438996
"QPRT",3918.8106379925,0.229494205964227,0.0667546526833979,3.43787581447941,0.000586296515843345,0.00295763457782659
"IFT81",1284.61344608415,0.283546183770686,0.0825438476054564,3.43509773285566,0.000592340161138913,0.0029869836174505
"MANSC1",88.0151408387777,0.829036549878896,0.241350592442315,3.43498866727267,0.000592578609415856,0.00298704767992023
"LAPTM4A",25264.0504365189,0.230232915272417,0.0670522642899016,3.43363371409802,0.000595548380789014,0.00300087440007625
"JAK1",12473.8270752264,-0.174283365013586,0.0507799502494656,-3.43212949515287,0.000598861535026864,0.0030164201870862
"ASXL2",1915.91895329981,0.260278888674309,0.0758387120524008,3.4320056555611,0.000599135063883671,0.00301664960628186
"MYC",2571.8721767097,-0.240676535765791,0.0701356995040272,-3.43158387907675,0.000600067529109533,0.00302019533859922
"TWISTNB",439.757986838784,0.373227701292827,0.108786516698223,3.43082683976519,0.000601744583605076,0.00302748453622143
"ZIC2",289.303121328493,0.474527526824827,0.138327170357897,3.4304723041545,0.000602531478378987,0.00303029134242142
"ADM2",50.4050399619604,-0.997548625942933,0.29091462780108,-3.42900813713991,0.000605791364906358,0.00304552862478759
"VSIG1",153.504707953807,-0.567790351694398,0.165605777076828,-3.42856609060799,0.000606778778141894,0.00304933414066599
"GPR160",1097.77559015057,0.256892125097284,0.074941032604519,3.42792347755552,0.000608216874752467,0.00305540079222651
"SUN2",8502.60992907751,-0.187414421211227,0.054705406071211,-3.42588483791284,0.000612800143652869,0.00307685328373057
"ACP2",1297.43919003433,0.271005948152205,0.0791081944969954,3.42576328375815,0.000613074434372956,0.00307685328373057
"GPCPD1",340.298842059189,-0.461308159339994,0.134660427220779,-3.42571436063891,0.000613184863149752,0.00307685328373057
"STPG1",426.245982614306,-0.389811698430823,0.113794326556151,-3.42558113596704,0.000613485670386996,0.00307719575078117
"FAM64A",610.99158577918,0.31655354406202,0.0924480679496079,3.42412287333651,0.000616787263119326,0.00309258395816405
"USP46-AS1",55.8999967133425,0.962541438871793,0.281150959766185,3.42357514863999,0.000618031609676512,0.00309764934062106
"KCNH1",80.3710618105064,-0.785381729878286,0.229430291853585,-3.42318236852303,0.000618925383625171,0.00310095444003342
"POM121",6054.77637348102,-0.174353239997334,0.0509356549183193,-3.42300968303888,0.000619318711152655,0.00310101913214675
"EPOR",467.149675822052,-0.382146389245218,0.111641727912166,-3.42297093024097,0.000619407010751501,0.00310101913214675
"SOCS7",1543.43635911055,-0.23512184667144,0.068692715911471,-3.42280609452767,0.000619782725555401,0.00310172655996561
"PDIA3",8660.00876891096,-0.174909876134726,0.0511080669692318,-3.42235358343773,0.000620815237518843,0.00310571917688066
"TTLL3",774.775878710515,-0.302392036009541,0.0883731571131184,-3.42176341649169,0.000622164248976265,0.00311129151264321
"CDK11A",880.652991524022,0.322597429756088,0.0943025765891546,3.42087609293582,0.000624197638786915,0.00312028075422307
"NCAPH",2917.05625654105,-0.205418044265857,0.0600756589682002,-3.41932236439705,0.000627773060699057,0.00313696870814574
"TGFBR3",145.988363387147,0.58387633874383,0.170792155716558,3.41863674179987,0.000629356858431256,0.00314369571565209
"CAPN10",880.207141702312,-0.277614888250582,0.0812113000043004,-3.41842684744464,0.000629842459997124,0.00314493412478564
"STAT2",4920.78331214598,-0.191297560117621,0.055977052738609,-3.41742822743645,0.000632157597540429,0.00315530340650885
"PIAS2",1811.76892364331,-0.242864553733741,0.0710814559264208,-3.41670764292081,0.000633833069598795,0.00316192547169094
"FAM129A",4452.68447379829,-0.221890207473518,0.0649437509894165,-3.41665216580542,0.000633962233705869,0.00316192547169094
"RABEP1",1284.39358906155,0.260930556099882,0.0764095805110946,3.41489318949991,0.000638070272781436,0.00318012788394145
"TRPM4",493.039761711565,-0.345188676366327,0.101083581520962,-3.41488371476771,0.000638092467643936,0.00318012788394145
"RCBTB1",1625.45134796942,0.264265398447838,0.0774041691643993,3.41409773272759,0.00063993615840848,0.00318811568074586
"SYNGR2",6368.65987197247,-0.218558690358807,0.0640193884574133,-3.41394530040217,0.000640294294553922,0.00318869932462834
"GLTSCR2",1691.27160548173,-0.25742065777529,0.0754142351059145,-3.41342264379874,0.000641523679863734,0.00319361976371592
"TKT",31564.2169290474,0.166317608019364,0.0487288012567442,3.41312742628458,0.000642219056174495,0.00319587910917673
"RAI1",2948.24265032333,-0.216058967697299,0.06330755042774,-3.41284674951863,0.00064288083224612,0.00319796961363935
"PAQR8",290.710961124939,-0.473058322661215,0.138653611704887,-3.41179949692245,0.000645355633333341,0.0032090739347113
"TPP1",3769.94877115579,0.230657966396979,0.0676113711530243,3.41152623387763,0.000646002847381335,0.00321108552838085
"DPP9",8718.51560541711,-0.191998657259656,0.0562813928925404,-3.41140557104272,0.000646288825213735,0.00321130068915815
"NUP188",9342.10926729081,0.179300947746171,0.0525719783295004,3.41058018822087,0.000648248189431589,0.00321982734330285
"TMEM143",231.326803299186,-0.483252198933964,0.141745531934564,-3.4092940520838,0.000651312343574039,0.0032338329944359
"GLUD1",2632.91738486686,-0.220430473313716,0.0646622363943706,-3.40895220464268,0.000652129040678411,0.00323667346821333
"PPP1R8",1945.81545744057,0.214648906484016,0.0629702440417807,3.40873550278122,0.00065264724947132,0.00323792491891923
"RTTN",742.338574103802,-0.307932187960555,0.0903386668080759,-3.40864215557615,0.000652870592780872,0.00323792491891923
"ARMC5",400.215142171892,0.396683011254829,0.116400749277441,3.40790771294209,0.000654630307602473,0.00324543582997224
"LRP8",2952.58322682753,-0.198034601881497,0.0581657664430431,-3.40465902869887,0.000662467145736926,0.00328305815445356
"PI4K2B",2201.06857099738,-0.229374731222341,0.0673919215791227,-3.40359387071401,0.000665055569526061,0.00329465192660758
"LPP",2185.881579671,-0.227293179475199,0.0667965276906347,-3.4027693853773,0.000667065591607323,0.0033033727201153
"CTSS",517.363062505483,-0.343793556557362,0.101055255486923,-3.40203540034442,0.000668859732866874,0.00331101832596127
"UBR5",10814.0253195405,0.170847435272087,0.0502481561987126,3.40007371805742,0.000673676880512662,0.00333361723371112
"SMPD2",526.778543851472,0.386601199074614,0.113715306210498,3.39972877845467,0.000674527248402098,0.00333657740218937
"ITGA6",2064.24021666688,-0.221753987079803,0.0652404499681416,-3.39902602125047,0.000676262820281246,0.00334391242076287
"ANKRD52",4547.62952514748,-0.205940095173244,0.0605912603854437,-3.39884157984472,0.000676719015249497,0.00334491819565982
"IFFO2",347.317634612485,-0.409358322253702,0.120446125279436,-3.39868402826564,0.000677108927817341,0.00334559571802802
"TTN",134.829540591916,-0.607897914133382,0.178871440807836,-3.39851857506115,0.000677518620341422,0.00334637043089126
"ATP2B4",4826.32209652215,-0.208247485001801,0.0612903027297464,-3.39772322417868,0.000679491273623004,0.00335486139275358
"TRAPPC1",4419.82928645281,-0.201885540271021,0.0594296997327608,-3.39704796051209,0.000681170272396985,0.00336189669688807
"PTPRJ",6620.30202856899,0.199840930763223,0.0588324337281907,3.39678164065929,0.00068183351903019,0.00336313870635075
"BTBD2",4350.5694500584,-0.220022830607855,0.0647746510294656,-3.39674281699748,0.000681930256132034,0.00336313870635075
"TRAM2",1430.85105639793,-0.262268186136868,0.07726677578862,-3.39432030727358,0.000687991731830956,0.00339176847823666
"DCAF10",1752.28915425104,-0.230871289623923,0.0680610963931042,-3.39211828576,0.000693544925853008,0.00341699799981199
"CEP128",310.274116243015,-0.459762204355882,0.135539652810813,-3.39208633651748,0.000693625803166189,0.00341699799981199
"C1QTNF2",28.3200489257224,1.45625089368011,0.42941727423335,3.39122569365659,0.000695807762678327,0.00342647127493845
"DPCD",695.741333957719,0.403251395844212,0.118957956853449,3.3898648439381,0.000699270901750262,0.00344224426040159
"RRBP1",4484.45103560799,-0.220275560975964,0.0649973942236356,-3.38899064504132,0.00070150403732285,0.00345195292742876
"DNAH11",259.324045764985,-0.466116099537924,0.137551512731146,-3.3886657462574,0.00070233567711286,0.00345476047567188
"ZNF846",128.911427289602,0.632453057077174,0.186657409478541,3.38830941050794,0.000703248839156992,0.00345796679291167
"AMPH",81.7510021941172,-0.797078195860608,0.235265952122613,-3.38798788634404,0.000704073738227688,0.00346073688864367
"ISG20L2",1312.43604486004,0.249695900739611,0.07370404197274,3.38781828046776,0.000704509239474085,0.00346159162893468
"PPIL2",1952.20928857581,0.24393800482096,0.07204108991607,3.38609542283654,0.000708947272160639,0.0034821047903599
"TRNM",185.683285393549,0.570412996500697,0.168496097593629,3.38531873822024,0.000710956473021837,0.0034906775699536
"CRTC1",520.417256930055,0.328766720056501,0.0971188177961443,3.3852010096189,0.000711261485812449,0.00349079203984796
"NCSTN",7821.08154369986,0.182055592093118,0.0537813544548225,3.38510611974357,0.000711507416223546,0.00349079203984796
"FOXP1",1498.42002263061,-0.255313274973202,0.0754303277874887,-3.3847562706144,0.000712414818960662,0.00349394843754169
"SMAD9",113.106342073915,0.6604259119995,0.195230609387413,3.38279900919102,0.00071751122859952,0.00351763933932154
"TOP3B",921.896564844616,0.306987478582571,0.0907646652959913,3.38223556029716,0.000718984630330265,0.00352236485065379
"MRPL51",3594.92425966037,0.23849408818767,0.0705139250304818,3.382226816683,0.00071900751674848,0.00352236485065379
"TSC22D3",636.370122049217,-0.347409329900056,0.10274719871015,-3.38120488209219,0.000721687098785502,0.0035341834534159
"WDR37",394.443163304461,0.411286917079098,0.121690423377161,3.37978047626951,0.000725437467620382,0.00355123513560965
"ERV3-1",313.850810327257,0.487976587890311,0.144481314728783,3.37743734410453,0.000731646194050923,0.00358030415668706
"PLXDC2",761.085955295339,0.345575450295436,0.102323343290039,3.37728849726782,0.000732042264312065,0.00358091801899344
"SAFB2",1657.38380520955,0.327923934023126,0.0971252096111519,3.37630091441752,0.000734675196747976,0.00359246940257547
"LRRC20",1961.89465272391,0.238807027355317,0.0707397995661452,3.3758510600814,0.000735877438609834,0.00359701893893067
"BLACAT1",112.3205251062,-0.661236968217693,0.195922577230733,-3.3749911703079,0.000738180592236466,0.00360694445955425
"IP6K2",1732.18412021382,0.284906108143447,0.0844256112943405,3.37464074912237,0.000739121089196776,0.00361020681146244
"IQCG",214.612841066089,0.55473420725606,0.164404997482048,3.37419309480927,0.00074032416959293,0.0036147488605364
"DCLK2",392.347296228977,0.363841857246309,0.107881655132745,3.37260173473065,0.000744615724036857,0.00363436195516625
"CD81",8276.88056278761,-0.223626837256497,0.0663140548683311,-3.37223892733623,0.000745597365996058,0.0036378113373377
"NMU",132.920895458536,-0.722140198003556,0.214165509939134,-3.37187905843845,0.00074657224449702,0.0036412251895262
"CMTM4",494.412849978766,-0.333240532956792,0.0988576145612946,-3.37091416210709,0.000749191976869209,0.00365265594618032
"SLC35F5",7310.24129881333,-0.178899611838231,0.0530805010260321,-3.37034519984077,0.000750740730781609,0.00365885869233969
"RNASEH2A",2267.17169507567,-0.210498373120278,0.062480510566555,-3.36902453599595,0.000754347134757214,0.00367508147537093
"ARHGEF35",1044.37034762158,-0.309252302712152,0.0918019042167927,-3.36869159033831,0.000755258862060343,0.0036781690330447
"ZMAT2",1532.8992618413,0.297187775730298,0.0882251594490903,3.36851503115489,0.000755742760933037,0.00367917152783883
"POLR3K",738.930679490596,0.306434358898837,0.0909950517145495,3.36759365619263,0.000758272664182828,0.00369013015537594
"C10orf2",1262.39116807872,0.247946228611758,0.0736302630291701,3.36744999150049,0.000758667845375653,0.00369069593015097
"MDH1B",56.5489035144152,0.965714092954434,0.286954449659421,3.36539159473086,0.000764350955755659,0.00371648944007289
"ARID3B",140.391678009784,-0.646489644980289,0.192106461974592,-3.36526756224262,0.000764694661494245,0.00371648944007289
"CDCA4",483.300947855064,-0.370247692785031,0.110021675377125,-3.36522500239993,0.000764812631901336,0.00371648944007289
"DNASE2",2167.60851994388,-0.277152214166621,0.0823997586980538,-3.3635075945091,0.000769587188034883,0.00373831779444845
"MYOM3",588.150929782845,-0.340679081949631,0.101291756203089,-3.36334460690535,0.000770041743761806,0.00373915315723164
"ORC5",2123.44892131424,0.21656001198244,0.0643904802531915,3.36323026526434,0.000770360779637932,0.00373933009397253
"NCEH1",3828.34212052633,0.218685977415307,0.0650504652293834,3.36178959895473,0.00077439105224237,0.00375751463266265
"TWF2",2531.69193140997,-0.248343976244801,0.0738818775017905,-3.36136525819586,0.00077558187460504,0.00376191325688192
"CKAP5",11065.5814832057,-0.208122338107766,0.0619380936216401,-3.36016699802094,0.000778953721751277,0.00377688371059468
"HCG4B",34.0961589548703,-1.22116783702805,0.363467453384654,-3.3597721767283,0.000780067707266546,0.00378089959800401
"CHSY1",1708.25737805623,-0.228680438591409,0.0680776254101816,-3.35911303036149,0.000781930780023615,0.00378854195579366
"NFE2L2",7845.34451842388,0.205205550222229,0.0610910547626475,3.35901141369222,0.000782218366043282,0.00378854810376453
"ATP6V1A",2813.33585308252,0.194163296830572,0.0578362469154126,3.357121306895,0.000787585499451007,0.00381314721139251
"ALDH9A1",3072.05440805794,0.233631199328481,0.0696051021674528,3.35652404857365,0.000789288563948771,0.00381999498104248
"ALKBH4",288.486098266323,0.444757880823608,0.132518994274609,3.35618213266824,0.000790265064932869,0.00382332261030776
"RPL26L1",898.507835839113,0.283310955722183,0.0844495672787311,3.35479464077178,0.000794239216641906,0.00384114521732664
"DGAT2",349.006985871979,0.458161761520748,0.136612425831733,3.35373417704383,0.000797289168590385,0.00385448676608987
"ZNF638",3387.03214625006,0.186351947828631,0.0555721476055291,3.35333356470985,0.000798444177682436,0.00385866083239371
"HOXB6",472.828415379679,0.362832247203548,0.108227867352606,3.35248449478768,0.000800897273964665,0.00386910285837913
"ZNF644",1090.27879413737,0.250908413305329,0.0748642064670903,3.35151369587582,0.00080371063378507,0.00388127704607447
"RXRA",2024.26327662081,0.231423116416169,0.0690625525039463,3.35092040513482,0.000805434492996177,0.00388818285710522
"CLCN6",2288.69280642732,0.211921451955344,0.0632525796389283,3.3504001443906,0.000806948979956179,0.00389407326870173
"SYF2",1301.31669111332,0.287799432322268,0.0859391661080853,3.34887392275023,0.000811407094617354,0.00391415919649173
"CTSK",99.6021195672038,-0.78173148192334,0.233514354876183,-3.34768062690553,0.000814908636025256,0.00392961773756785
"USH1C",244.16560487185,-0.45021841909003,0.134499331450476,-3.3473654793281,0.000815835725147898,0.00393265512391876
"DOCK5",757.309548527761,-0.29233261213108,0.087348203174682,-3.34675015061801,0.000817648697012389,0.00393995905275598
"LRRC6",165.156019581561,0.641998473028093,0.191865958893372,3.34607804704365,0.000819633218133145,0.00394808399793876
"NDE1",1666.37348763006,-0.235344382769031,0.0703515126482204,-3.34526400229411,0.000822042833089311,0.00395824991537037
"NOP56",5192.47538503256,0.177394149138941,0.0530431471620465,3.34433680183046,0.000824795400113336,0.00397005919763538
"CROT",747.226960339025,0.29215220542177,0.0874008947973964,3.34266835710328,0.000829770036346295,0.0039925516803397
"CCNA1",192.431184101507,0.519044962369552,0.155291921185331,3.34238225921685,0.000830625856502073,0.00399521676962393
"WNT5B",37.7437506235053,1.20711249065433,0.361332807810904,3.34072208379717,0.000835608212682,0.00401772088306985
"ACIN1",6558.49744560462,0.178515610238977,0.0534465533076868,3.34007712735524,0.000837551258679537,0.004025600528459
"LRRC1",906.561191068871,-0.288406678212232,0.0863802308651657,-3.33880420697668,0.000841398461708464,0.00404262325538359
"ZNF622",1647.42992421137,0.233427653495731,0.0699932122236826,3.33500415368491,0.000852981251534789,0.00409678690392317
"VPS33A",1321.61150821604,0.237823230532934,0.0713166526611647,3.33475032350249,0.000853760185540452,0.00409904019414777
"USP32",4095.73638059561,0.20079802035983,0.0602409992539624,3.33324517930573,0.000858392622558517,0.00411978642789057
"CNIH3",475.294486593253,-0.379541111892055,0.113882132720207,-3.33275381156179,0.000859909962476167,0.00412557237979864
"CIAO1",2100.73273274187,0.213125529904526,0.0639645272927333,3.33193316553656,0.000862449658082405,0.00413625729458006
"MGAT5",1783.00771707876,-0.230314036062787,0.0691285061810629,-3.33167963241594,0.000863235685348169,0.00413852702482861
"RAB35",2499.70445712284,-0.227745651529926,0.0683857749274099,-3.33030738880524,0.000867501584189201,0.00415700515194981
"BLM",820.809468317982,-0.275323165016837,0.0826740298455098,-3.33022553190311,0.000867756669797466,0.00415700515194981
"CDT1",1230.78800689193,-0.299694450074144,0.0899946291797017,-3.33013706268751,0.000868032439150342,0.00415700515194981
"URM1",4181.32072967204,0.231601209684073,0.0695554150290377,3.3297365789189,0.000869281812789904,0.00416148225283503
"SLC25A30",686.966910836261,0.293477125286175,0.0881485582412845,3.3293468565062,0.000870499215191234,0.0041658031158808
"ASCC3",3308.78293046412,0.224466715984004,0.0674231062051161,3.3292253741785,0.000870879020856541,0.00416611395660656
"SLC6A12",146.990377762407,0.629264447169873,0.189032585926884,3.3288675816627,0.000871998525974447,0.00416911961665241
"CARD11",327.873102380003,-0.417132240061119,0.125309220303682,-3.32882320271576,0.000872137477244096,0.00416911961665241
"SEC14L1",4198.90722570857,-0.196028282661264,0.0588940801948148,-3.32848873796526,0.000873185352873097,0.00417262137566515
"STMN3",1745.04121017389,0.283494283435569,0.0851823572845223,3.32808685357995,0.000874445997675439,0.00417713698239762
"PTN",18.918967630522,-1.84479849050174,0.554336198858245,-3.32794158905992,0.000874902083481521,0.00417780742281757
"PLEKHG4B",957.251212019777,-0.282497200053428,0.0849026155547242,-3.32730856649926,0.000876892154943766,0.00418526789427003
"ANTXR2",1096.92748327768,-0.26960781201279,0.0810303826916266,-3.3272434740784,0.000877097027721493,0.00418526789427003
"TSPO",6018.34392093595,-0.211039307159233,0.0634667557720113,-3.32519449894903,0.000883568729143589,0.00421462920837345
"PERP",2323.53687173206,-0.232469273976417,0.0699269353498177,-3.32445963509571,0.000885900566703924,0.00422422929680228
"MYO1D",302.737591019151,-0.415874584519494,0.125149855859403,-3.3230128925334,0.000890507986242946,0.00424466919091018
"DKK3",2805.69645633542,0.2304918643554,0.0693745520709255,3.32242670366729,0.000892381128547788,0.0042520659319209
"CNOT11",4103.65404134945,-0.218914194061079,0.0659057303900501,-3.32162609784428,0.000894945332118247,0.00426274896853443
"AMBP",73.8336629431866,0.863943118421008,0.260306182039772,3.31894967553635,0.000903567116222966,0.00430226703197635
"TRIP6",7279.87049479605,0.168394174395024,0.0507451275506224,3.31843040944251,0.000905248762797762,0.00430872360767625
"TOP2B",6985.55590818334,-0.172645567460051,0.052035383812119,-3.3178494096135,0.000907133772600137,0.00431614314241101
"MIA3",3157.85973888372,0.203280769117328,0.0612871290289298,3.31685905896118,0.000910355277379024,0.0043299141014663
"KRT222",75.3572386857079,0.782212737508887,0.235891649950001,3.31598315444689,0.000913213333087746,0.00434194711585234
"SMARCE1",5742.91686630397,0.201368847404841,0.0607573682778684,3.31431154957039,0.000918690830256289,0.00436473887047462
"FOSB",68.0399087363814,0.890546370124369,0.268700701620953,3.314268867748,0.000918831087369034,0.00436473887047462
"LCAT",263.904572006224,-0.437098816236925,0.131885937390938,-3.31421852006307,0.000918996560848116,0.00436473887047462
"HHIPL2",221.205215364414,0.532488615083899,0.16068363916991,3.31389441908791,0.00092006241731288,0.00436823319192107
"BRE",3400.79364778459,-0.265645671841485,0.0802013021362289,-3.3122363947441,0.000925533029968726,0.0043926302197081
"RBM26",1996.65407754195,0.217640790555569,0.0657502782086157,3.31011208599038,0.000932586183540012,0.00442415834536504
"CIB1",12086.3206867059,-0.174280085609087,0.0526520451846962,-3.31003449149479,0.000932844753897255,0.00442415834536504
"OVGP1",78.4842959786381,0.834308722058113,0.252068425764875,3.30985017074824,0.000933459237503569,0.0044254864316185
"OSER1-AS1",152.486593296044,0.567753538888828,0.171561152465072,3.3093362380182,0.000935174553896225,0.00443203069382337
"EZH2",3662.99348473748,0.190923292070609,0.057696637856001,3.30908869503132,0.000936001801978613,0.00443436299455102
"VWA1",45.5770093773467,-1.12438259286271,0.340000336194349,-3.30700435607802,0.000942994256029202,0.0044658911939078
"PITPNM2",1234.68926933203,-0.327311597612814,0.0989816402158221,-3.30679100587882,0.000943712717983314,0.00446769469923263
"GALNT5",1390.69115548094,-0.232635202902639,0.0703683007967253,-3.30596590039396,0.000946496055992136,0.00447926888872959
"CIAPIN1",1669.53209363271,0.220179745032199,0.0666210468607504,3.30495774844867,0.00094990718835708,0.00449380476093703
"MCAM",997.405193534961,-0.271784727625722,0.0822457568908598,-3.30454406281871,0.000951310206568551,0.00449883368595964
"DHX15",13599.786347698,0.20558535200574,0.0622206066153212,3.30413609235235,0.000952695721451763,0.00450377627232931
"GLIS1",375.892596602319,-0.420763110003795,0.127353976221532,-3.30388671392464,0.000953543559645861,0.0045061744218693
"SH3BP2",1844.13216646204,-0.23237490970231,0.0703376305751698,-3.30370681813017,0.000954155604253259,0.00450745696375549
"POR",6819.01559507916,0.181013818957447,0.0547992940352482,3.30321443267162,0.00095583266810618,0.00451376797444003
"WARS",5720.73213741714,-0.193027805662243,0.05843843987076,-3.30309649075395,0.000956234783143464,0.00451405588674788
"LCORL",1440.56414659536,0.249247507217979,0.0755081489780695,3.30093520489253,0.000963631342017112,0.00454735018458289
"MAP4",26692.1992153643,-0.192804390717045,0.0584126151225742,-3.30073204756303,0.000964329324028209,0.00454902160981863
"ADAMTSL1",289.82445255351,-0.434251835158158,0.131576971138824,-3.30036351650008,0.000965596671202071,0.00455337674745039
"ZER1",1400.4725687419,0.250891433980521,0.0760314119294952,3.2998392061057,0.000967402388897298,0.00456026662268936
"AKAP13",1224.82535054214,-0.312250866412906,0.0946620238906587,-3.29858641912809,0.000971729640613198,0.00457799073487211
"IL21R-AS1",45.3990217578502,-1.04378303349759,0.316436890250728,-3.29855040817317,0.000971854290678337,0.00457799073487211
"STXBP5-AS1",451.317416783948,0.343290543026599,0.10408082889233,3.298307158773,0.000972696673851755,0.00458032825210193
"ARL2BP",2151.50731941546,-0.200847676734458,0.0608979762266664,-3.29810100727961,0.000973411114667275,0.00458206185317587
"TAF13",532.258489862778,0.362128731066878,0.109822460290444,3.29740137044068,0.000975839408285188,0.00459185883727938
"LAMB2",8037.91631131795,0.201471679936767,0.061105752411439,3.29709842340558,0.000976892613639337,0.00459518061275354
"MRPL38",2473.88495372519,0.212691892898931,0.0645321889519025,3.29590389468202,0.000981055698286358,0.00461312331191368
"CYP2E1",103.904772500386,0.727662011452552,0.220788302898608,3.29574529945418,0.000981609656506412,0.00461408844578787
"NPC1L1",23.8860702320461,-1.38960142762254,0.421795516600903,-3.29449074950068,0.000986001899726559,0.00463308847201059
"EDN2",15.2120024583345,-1.85537702595615,0.563462717536572,-3.2928124048167,0.000991906328606111,0.00465917804050978
"HYI",1027.37432927456,-0.346698907990886,0.105295942794985,-3.29261411967147,0.000992606055250603,0.00466081026368914
"DBNDD1",84.3313613020933,0.76467126298377,0.232403931595983,3.29026818837598,0.00100091935166008,0.00469652189091855
"SPRED3",445.681106721987,-0.378143264767929,0.114929475866647,-3.29022004073776,0.00100109064591162,0.00469652189091855
"TBC1D22A",1785.2262278581,0.242949504921122,0.0738410668556583,3.29016786006126,0.00100127631909622,0.00469652189091855
"CLCN4",312.532017229793,0.434883668187975,0.132202480026886,3.28952730765363,0.00100355817976689,0.00470512804489128
"POLR2L",1881.02314393258,0.278218746705801,0.084579024235357,3.28945325653799,0.00100382228466808,0.00470512804489128
"PRKCA",4795.50176510017,-0.261485422804415,0.0795144151514996,-3.28852853040803,0.0010071257633736,0.00471894054566554
"KEAP1",2479.72884670389,0.209863326305723,0.0638229540938898,3.28821079007082,0.00100826317556788,0.00472259764216432
"IMPAD1",15472.2162100099,-0.174399208552242,0.0530455024536318,-3.28772846868004,0.00100999200971562,0.00472902132786875
"CA11",70.6305887527399,0.82341455062593,0.250460463727634,3.28760291493096,0.00101044249482756,0.00472945705396472
"RPL3",31049.0453774287,-0.229267879353949,0.0698355080588878,-3.28297002093294,0.00102719588812557,0.00480617255717028
"C1QTNF6",716.868207750911,-0.319683638278878,0.0973801087529654,-3.28284330724926,0.00102765769922529,0.00480663367838426
"KHNYN",1368.2912938809,-0.224791887303649,0.0684808711701645,-3.28255005321232,0.00102872720771641,0.00480993583480689
"MOCS3",306.401371623585,0.402288584969365,0.122593487318758,3.28148414542909,0.00103262329614782,0.00482644699916212
"RAB40B",107.323637874122,0.678456054518738,0.206858845700469,3.27980199358329,0.00103879965822209,0.00485360066299248
"PP7080",1286.17392701158,0.247275191977477,0.0753994487074761,3.27953580850199,0.00103978013774992,0.00485646691941651
"RAB3B",331.416519711482,0.405308275125824,0.123597513445314,3.27925913578475,0.00104080015554138,0.00485951575798288
"ZNF75A",344.279664379519,0.389419148654299,0.118776680153427,3.27858253111029,0.00104329851695497,0.00486946242551962
"RRAGC",2242.28362526649,0.21324960638516,0.065055597737917,3.27795937321577,0.0010456044341578,0.00487850418645136
"LYSMD3",266.876259083273,-0.424684226597021,0.129604780808041,-3.27676358811197,0.00105004249853149,0.00489586336828768
"WDR12",2031.05096358001,0.239893782181484,0.0732107211746329,3.27675753404006,0.00105006501203147,0.00489586336828768
"TCERG1",4511.66941372305,0.19110043984509,0.0583274772548152,3.27633645134744,0.00105163200402751,0.00490144229562944
"PDS5B",1607.80508579774,0.233180809118364,0.0711898183748484,3.27547975878454,0.0010548267293285,0.00491460115580093
"TTC39A",412.674932620694,0.393318356592064,0.120096326743798,3.27502403492433,0.00105652984324989,0.00492080355011707
"KCNN4",198.131885542301,-0.493042294815123,0.150601191236286,-3.27382732346096,0.00106101426738762,0.00493995101550775
"CPSF3",3940.84508868,0.194486924367382,0.0594086115399887,3.27371603755577,0.0010614321815405,0.00494015850374388
"ING5",1260.91443583154,0.241511771009698,0.0737820793408795,3.27331207208044,0.00106295048109894,0.00494548550137173
"AGPAT3",2813.49173234918,0.20320346127825,0.0620814713679892,3.27317405339441,0.00106346968305984,0.00494616198462139
"SERINC1",9341.50448639378,0.211813427609795,0.0647389479552136,3.2718083055092,0.00106862004813728,0.00496836980918921
"POLE",4829.14378293475,-0.217010320418819,0.0663643059356009,-3.26998553453423,0.00107552984192856,0.00499873932855591
"CCT6B",111.895219925767,0.626964234860026,0.191779858869849,3.26918706977209,0.0010785696745275,0.00501110742041711
"LRP10",6916.50168843331,-0.169185850988622,0.0517610030001366,-3.26859684284279,0.00108082183184771,0.00501980852194064
