id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC285638	31.699712207138	0.276771361630426	0.24780517676376	1.11689095944223	0.264040950564403	0.687706038648623
MIAT	99.3225262504927	0.294303030129091	0.263068820623328	1.11873018410831	0.263255264086323	0.687706038648623
NID1	461.157408431201	-0.268188833969956	0.23984858813234	-1.11815890207358	0.263499133421848	0.687706038648623
ORC3	287.258275873101	0.100906664307007	0.0903040447098272	1.11741024038568	0.263818958647189	0.687706038648623
PHLDA1	74.6199584316723	0.202594374931129	0.181239636713742	1.11782598224425	0.263641322371777	0.687706038648623
PTBP2	563.058377578197	-0.119194283759893	0.106680676298797	-1.1172996637746	0.263866219210762	0.687706038648623
RFWD3	90.4742693980358	0.183621939313031	0.164252182599714	1.11792693653588	0.263598199539218	0.687706038648623
RPA1	417.469549119782	0.124508806907962	0.111332261391548	1.11835334476925	0.263416112075071	0.687706038648623
SAP30L-AS1	23.2250053300489	0.256039361445269	0.228885886628375	1.11863324216657	0.263296635763491	0.687706038648623
SHOX2	28.8272952893468	-0.259602726086666	0.23240448193887	-1.11702977464501	0.263981594636945	0.687706038648623
SLC26A2	22.5314365189629	-0.277940366467919	0.24859655976653	-1.11803786315043	0.263550822619859	0.687706038648623
SNRK	41.6377881992351	-0.185660684230214	0.166248840476155	-1.11676378432752	0.264095337390156	0.687706038648623
STRIP1	404.38992679221	0.107971548749887	0.0966739191514233	1.11686326258035	0.264052794553906	0.687706038648623
TAP1	709.40123661366	0.15288588064631	0.136574615383458	1.11943116381514	0.262956242186926	0.687706038648623
TDP1	208.32721756846	0.126815671769537	0.113402035428593	1.11828391166216	0.263445755909878	0.687706038648623
THRIL	27.7508444191449	0.277996295447808	0.248769664837219	1.11748470469546	0.263787135810473	0.687706038648623
FADS2	636.516790210038	0.197580485485719	0.176985420120442	1.11636588681295	0.264265549370595	0.687875834833048
LYSMD4	708.062344804985	-0.0966544257442906	0.086581448260717	-1.11634106019157	0.264276172170531	0.687875834833048
SPPL2A	226.908284554513	0.129681962146929	0.116174937729933	1.11626452900191	0.264308920142926	0.687875834833048
TRIB1	253.524300119138	-0.15530822858884	0.13922242032046	-1.11554035787737	0.264618934077092	0.688553813871691
ALDH2	877.321850463836	-0.12568327080693	0.112887986277734	-1.11334496212658	0.265560302965763	0.688859523181448
BCL6	66.325297739947	-0.187924854487096	0.168744217963379	-1.11366692592619	0.265422103227094	0.688859523181448
C19orf60	294.843876340576	-0.144153990758658	0.129397263929323	-1.1140420313477	0.265261155464005	0.688859523181448
COPRS	201.204140203922	-0.167003752962914	0.149969560562512	-1.11358433229056	0.265457550993837	0.688859523181448
DCUN1D3	49.2900731257795	0.176530574201877	0.158412308190306	1.11437410526084	0.265118727491929	0.688859523181448
DHRS13	13.9544797703335	0.373143699322547	0.335036145559275	1.11374161942933	0.265390048868761	0.688859523181448
FAM110D	53.0536986576635	-0.220066193372342	0.197751621130732	-1.11284141244464	0.26577654597294	0.688859523181448
HIST1H2BD	39.1377004197435	0.267687382505808	0.240433120969519	1.11335485488185	0.265556055861774	0.688859523181448
IMPA2	377.06558938387	-0.185530514732549	0.166534336187171	-1.11406763902447	0.265250170342797	0.688859523181448
LOC102723534	97.2662572543563	-0.180630040362598	0.16229397198398	-1.11298058796927	0.265716766693458	0.688859523181448
LOC102724652	31.9859608471978	0.330183496972114	0.296669488552542	1.11296749316247	0.265722390837486	0.688859523181448
NRP2	1333.61855395002	0.125334502911447	0.112487045778025	1.1142127704089	0.265187918142468	0.688859523181448
P4HA3	129.115677800832	0.220292679855388	0.197655449912042	1.11452874157237	0.265052421276316	0.688859523181448
PTPRM	307.366760077708	-0.171978424622679	0.154414513522797	-1.11374520891321	0.265388508526131	0.688859523181448
SHPK	42.0329392291268	0.216402348414905	0.194326486216105	1.11360192132662	0.26545000180908	0.688859523181448
SWT1	80.0903183610312	0.176271057234636	0.1583960006264	1.11285042890948	0.265772672901065	0.688859523181448
TFAM	419.745255782401	0.123308654778637	0.110699904968414	1.11390027673303	0.265321970695685	0.688859523181448
TMX4	123.96177551004	0.162084367509416	0.145446671417833	1.11439035303728	0.265111760100934	0.688859523181448
TRMT112	727.083579527703	0.12721566217188	0.114311295720793	1.11288793788679	0.265756561131451	0.688859523181448
WDR24	201.239688760956	0.118676025069023	0.106445434938663	1.11490009071228	0.264893237838851	0.688859523181448
ZNF160	87.6059984408081	0.253458187410035	0.227301706387671	1.11507384365057	0.264818779104209	0.688859523181448
LINC01572	13.4119354139331	0.341717165024778	0.307117049589834	1.11266100492028	0.265854049181597	0.688932013418604
TRIM21	130.539221211507	0.155910344640705	0.140182635303691	1.11219441910862	0.266054566956055	0.689323196204324
CCNC	495.60254804588	-0.101626424251294	0.0914420359010304	-1.11137534559364	0.266406819961666	0.689503411495671
CPNE3	244.171296174095	0.107937187744099	0.0970822884635655	1.1118113247259	0.266219281649093	0.689503411495671
ENY2	1472.23034221278	-0.0998485052106914	0.0898416607905136	-1.11138311928039	0.266403475280793	0.689503411495671
HMGN3-AS1	88.4261805269937	0.124681826880188	0.112175653136147	1.11148741633679	0.2663586035672	0.689503411495671
KIAA0753	249.083974147944	0.119566460518245	0.107587550591919	1.11134104141623	0.266421579909242	0.689503411495671
SEPSECS	28.7804807942153	-0.283346170546416	0.254862306326274	-1.11176177690112	0.266240590283046	0.689503411495671
CDCA4	45.117772995548	-0.191941698280334	0.172772956334643	-1.11094758318867	0.266590912151166	0.689556705634818
RBM14-RBM4	111.829899321879	0.124609708532028	0.112162049445387	1.11097924073419	0.266577284984882	0.689556705634818
SPATA33	160.143499241734	-0.176099572505766	0.158491427285661	-1.11109840779191	0.266525993160638	0.689556705634818
MIR3198-2	55.4367032401423	0.171236181069362	0.154226144509971	1.11029282106116	0.266872865616398	0.690157645034002
HIST1H2AI	60.4876314567831	-0.256323255347261	0.230934166670149	-1.10994080712784	0.26702453449831	0.690164881212136
RRM2B	56.8450058667487	0.272338026223765	0.245356386605848	1.10996917582284	0.267012309353823	0.690164881212136
VIPAS39	191.695451943505	0.106695585527152	0.0961218040282866	1.11000398510783	0.266997309241277	0.690164881212136
CSGALNACT2	515.370706511077	0.0684467211177062	0.061694945274744	1.10943807167499	0.267241246093884	0.690211931415736
EIF2S2	852.93170053074	-0.150249353544363	0.135394912054467	-1.10971196232189	0.267123166465142	0.690211931415736
MIR6723	107.578797306724	0.250875763675546	0.226095041430789	1.10960312127121	0.267170085679755	0.690211931415736
ODF2	825.056451056824	0.119159756624587	0.107400997726268	1.10948463373021	0.267221169747113	0.690211931415736
HNRNPLL	219.215175488151	-0.197493276896341	0.178111820814368	-1.10881622563486	0.267509469348494	0.690292863175505
LOC105376508	27.8812179078418	0.29573925185756	0.266708657576573	1.10884758876885	0.267495936936796	0.690292863175505
PPA2	299.570289679036	-0.137163070058389	0.123654433673346	-1.10924506290432	0.267324477514071	0.690292863175505
RHOT2	1530.96649961171	-0.128842314785973	0.116176917491131	-1.10901819025977	0.267422334881895	0.690292863175505
RPS2	6763.25041163649	-0.135462294698594	0.122171270916757	-1.10879009182848	0.267520745794936	0.690292863175505
ABCB7	155.16450373686	0.114199804854561	0.103008090816573	1.10864888329905	0.267581681355798	0.690322022685299
KLF7	899.777998018677	-0.122441168607861	0.110461200487259	-1.10845408222758	0.26766575930576	0.690410864322054
ANKRD49	53.4008118691373	-0.193805905355382	0.175046515038027	-1.10716803081329	0.268221286675623	0.690557604593621
ARRB2	302.662364572036	-0.165299288132354	0.149280239229801	-1.10730856934047	0.268160540630034	0.690557604593621
DDX54	676.035377233306	-0.119061611196315	0.107570071552994	-1.10682840940252	0.268368122866589	0.690557604593621
EHMT1	488.678135668369	0.150157323297053	0.13558189766024	1.10750274106163	0.268076627849428	0.690557604593621
ERBIN	193.586037138478	-0.195991701916767	0.176990587288399	-1.10735663923984	0.268139765178237	0.690557604593621
GEMIN5	105.658776437013	0.193085461815344	0.174420167551601	1.10701339487144	0.26828813707758	0.690557604593621
KCTD2	403.411607491783	-0.0810902120099175	0.0732127147006989	-1.10759739399669	0.268035729407886	0.690557604593621
LCA5	18.9706791822192	-0.256492222987472	0.231682328330103	-1.10708583100054	0.268256820912505	0.690557604593621
LOC101928152	21.8716078190034	-0.291388787938983	0.263112862028815	-1.10746690865714	0.268092111736914	0.690557604593621
SLC19A1	137.839217273483	-0.150850443428968	0.136241568767651	-1.10722773374866	0.268195479663056	0.690557604593621
SLC4A1AP	252.606336535808	0.114643862272737	0.103552464391212	1.10710897076889	0.268246817472536	0.690557604593621
TNFRSF10B	1083.41494888059	0.0860967566681389	0.0777813749688658	1.10690710600837	0.268334093272594	0.690557604593621
ZNF746	121.277659719542	0.135921810218492	0.122795187784206	1.10689850857474	0.268337810787758	0.690557604593621
SRSF9	690.553274483137	-0.0859465108728081	0.0776601790464737	-1.10669988053177	0.268423707054207	0.690572866760989
ZNF280B	39.6237993524066	0.217701802966291	0.196832095705189	1.10602796859086	0.26871441390575	0.691192910782536
ZEB1-AS1	52.9181406496837	0.219672090650703	0.198642671824291	1.10586556570792	0.26878471094636	0.691245887544745
CALM3	65.6599178856425	-0.227598512944878	0.20600024259774	-1.10484584908627	0.26922638981779	0.691408201601549
CD320	518.751839000347	-0.129185035198035	0.116861536103722	-1.10545385167088	0.26896298036195	0.691408201601549
GPC3	984.08382546669	-0.455170776540367	0.412078749985776	-1.10457230943376	0.269344955153667	0.691408201601549
IREB2	108.544166855431	-0.186329543518113	0.168656867247095	-1.10478480099554	0.269252847911778	0.691408201601549
LOC105372521	14.1821989733812	-0.471794246668154	0.42702728034994	-1.1048339728589	0.269231536806027	0.691408201601549
LOC105375489	783.449558410573	-0.155552144090865	0.140790951749109	-1.10484475144439	0.269226865517355	0.691408201601549
NEK7	99.8767695229136	-0.282847318249363	0.255970111698846	-1.10500134711876	0.269159005410355	0.691408201601549
NOTCH3	32.5140692633169	0.271828423772019	0.246091670296479	1.10458197729543	0.269340764023327	0.691408201601549
PAN3-AS1	32.502599493201	0.257219928192501	0.232842175758427	1.10469646383723	0.26929113618063	0.691408201601549
USP35	192.940654927883	0.135225146488859	0.122334985612023	1.10536773934576	0.269000276682763	0.691408201601549
GLUD1	587.278426603244	-0.149199136709282	0.135121967476242	-1.1041812038114	0.269514541513719	0.69158823678465
WASF2	316.24754949655	-0.113286940472603	0.102594289618427	-1.10422267061787	0.269496557720934	0.69158823678465
GALE	669.837547940537	0.105046686060747	0.0952204037643309	1.10319513368937	0.269942434160578	0.692047810931855
INCENP	191.088912980939	0.132159192468316	0.11976226661061	1.10351278585944	0.2698045421775	0.692047810931855
NCKAP1	1234.2811830279	0.106553827487078	0.0965671503277215	1.10341691895707	0.269846152659352	0.692047810931855
NUDT5	327.353562949287	0.107255608512514	0.0972173592763825	1.10325572830665	0.269916126464131	0.692047810931855
TLR2	67.1842150974183	-0.188007760467014	0.170412874730962	-1.10324857064837	0.269919233934053	0.692047810931855
NAGPA	229.480831495741	-0.111908822322927	0.101455793172353	-1.10303038223571	0.270013971372873	0.692103633220404
DCUN1D5	569.100228400708	-0.180091789687092	0.163330497975972	-1.1026219347815	0.270191380613168	0.692151928606112
EIF4E3	37.9720726686193	-0.230969126235649	0.209479198033312	-1.1025874091752	0.270206380480797	0.692151928606112
IPO13	1505.1637884007	-0.0914178468987888	0.0830199406564804	-1.10115529083618	0.270829076464945	0.692151928606112
ITGA6	130.090131558802	0.221517608136992	0.201027275911772	1.10192811961603	0.270492922557922	0.692151928606112
KCNT2	36.3685922056216	0.311544587530672	0.282886934340531	1.10130426580834	0.270764255216674	0.692151928606112
LINC00339	112.36188280469	0.169927297490479	0.154212146804963	1.1019060496278	0.27050251827349	0.692151928606112
LOC101927021	86.4704853376381	-0.17076801538278	0.155040478235358	-1.1014414901607	0.270704556248653	0.692151928606112
LOC101928000	28.5261795949672	-0.263207231086624	0.238932735456111	-1.10159552053081	0.270637556629826	0.692151928606112
MCAT	170.446865707259	-0.142594674299796	0.12948918585484	-1.10120913463498	0.270805646992065	0.692151928606112
PCED1B	47.5002908184906	-0.186690599593748	0.16938820812546	-1.10214637523926	0.270398040695919	0.692151928606112
PDZRN3	67.7105645336399	-0.220823403864501	0.20030064559004	-1.1024597709808	0.270261838657817	0.692151928606112
RITA1	66.8739994069708	0.192625548951589	0.174677106905346	1.10275211425369	0.270134828455087	0.692151928606112
SDF4	2396.04063395443	0.120495200817085	0.109323829359953	1.10218606064694	0.270380790784354	0.692151928606112
SEC31B	253.465798738867	0.192766065072972	0.174982916606039	1.10162791209482	0.270623468501507	0.692151928606112
TEX261	163.06571286919	-0.162833927264166	0.147725327642104	-1.10227494406826	0.270342158888774	0.692151928606112
TMEM160	179.024368625217	-0.176859358476757	0.160595830847638	-1.10126992427685	0.270779196789747	0.692151928606112
NPIPA8	263.182715824591	0.167976663841029	0.152596611463155	1.10078895088433	0.270988521710556	0.692432180773547
BBS2	346.830835683791	0.123033603063176	0.111836686264367	1.10011845998675	0.271280511723508	0.692634997848837
LOC105616981	13.4525977295433	0.369049861616785	0.335420148041431	1.10026145946128	0.271218219248663	0.692634997848837
LPIN2	95.7961523742031	-0.213881305554726	0.194503728527059	-1.09962573558055	0.271495224097624	0.692634997848837
ND2	22735.8512037785	0.229630482022469	0.208801025149047	1.09975744543665	0.271437818070852	0.692634997848837
PNPLA6	948.202311884214	0.119113211017581	0.108326511683249	1.09957580251336	0.271516989707036	0.692634997848837
RPS16	2760.89565943039	-0.119382793561316	0.108578824833802	-1.09950345975885	0.271548525722796	0.692634997848837
SLAMF8	115.544447832833	0.217760372125131	0.197975181061288	1.0999377344058	0.271359252212344	0.692634997848837
SLC30A9	691.243206978025	-0.0933899934283419	0.0849414154283479	-1.09946358860856	0.271565907626525	0.692634997848837
SMAD5	72.4741431758987	-0.240664122367849	0.218718631410527	-1.10033663257581	0.27118547676925	0.692634997848837
TCEAL8	196.478031537971	-0.12872915976969	0.117028449227964	-1.09998176186146	0.271340068408849	0.692634997848837
MYBPC1	60.5203708722605	-2.56259860277296	2.33254802181408	-1.09862629999787	0.271931101212429	0.693181319420417
MYNN	221.568560967084	0.10550080933165	0.0960394394993208	1.09851546283125	0.271979469375699	0.693181319420417
PSME4	984.955600843913	-0.0885950906117918	0.0806467346578198	-1.09855769099265	0.271961040759727	0.693181319420417
SENP6	827.209935832867	0.0802798021820848	0.0730724247417708	1.09863334172616	0.271928028475902	0.693181319420417
CDK9	548.925272616375	-0.084701476278362	0.0771399018786329	-1.09802416409119	0.272193937845262	0.693215773049297
MFSD14A	277.932126959624	-0.136730220095571	0.124527275693018	-1.09799414894963	0.272207044217814	0.693215773049297
MPP1	881.949918658434	-0.148438687982354	0.135162696514113	-1.09822230401311	0.272107429162589	0.693215773049297
PTPRG	86.0384492513552	-0.20715518579662	0.188680765750244	-1.09791363721107	0.272242202501816	0.693215773049297
USMG5	755.975349849315	-0.162663292748931	0.148138118277466	-1.09805156593294	0.272181972969963	0.693215773049297
C2CD3	167.801206158207	0.153503718473816	0.139854658278507	1.09759460545195	0.272381549505131	0.693390561040437
TMEM43	284.012811436567	0.15302325112012	0.139425346925273	1.09752820770914	0.272410556911486	0.693390561040437
PRDM5	28.7954029899276	-0.217824817140726	0.198589235761053	-1.09686114811791	0.272702094794029	0.693993034889208
TOR1AIP1	110.836707968646	0.192433640027763	0.175469180617453	1.09668056436244	0.272781055487799	0.693993034889208
ZNF514	179.811608827916	0.194589333792173	0.177440713145984	1.09664422748391	0.272796945767853	0.693993034889208
PRKD2	548.270044396226	-0.110539599745155	0.100837315376745	-1.09621720225454	0.272983733264534	0.694341214748197
IRX5	104.828462439915	0.190680429188534	0.173987758779175	1.09594163708118	0.273104316198566	0.69445127206904
LCTL	43.5885005668746	0.253653749373329	0.231463860992297	1.09586761529815	0.273136713158455	0.69445127206904
ZNF672	65.4417076694493	0.211326063016739	0.192855160283355	1.09577603578896	0.273176798208924	0.69445127206904
CDC42	777.173520723723	-0.155420174546033	0.141932142744503	-1.09503155198474	0.273502813737572	0.694772079171169
CEP120	98.8292353765082	0.152725581715042	0.139447396909355	1.09522002633235	0.273420254149585	0.694772079171169
FCGBP	28.7418851064199	-0.337897016121337	0.30849051147563	-1.09532385454918	0.273374780359951	0.694772079171169
TIMM8A	34.0220187763464	-0.218762938039087	0.199764243669633	-1.09510558056062	0.273470384116227	0.694772079171169
IER5L	881.921229929819	0.130517139069726	0.119320524599529	1.0938364502484	0.274026714542841	0.695303938574029
LOC143666	35.2305407917301	-0.240563957254807	0.219932133044337	-1.09380995821248	0.274038335710149	0.695303938574029
PDGFRA	165.785440529139	-0.395448332213919	0.361550875368189	-1.09375570398277	0.274062136271414	0.695303938574029
PF4V1	104.648613731344	-0.448920376867132	0.410433849898363	-1.09377035295286	0.274055709836761	0.695303938574029
RPP14	203.804723114958	-0.112239568660771	0.102560878421113	-1.09437019640098	0.273792649751087	0.695303938574029
UPF3A	487.108461718129	-0.126374389010198	0.115521601040337	-1.09394596224537	0.273978678877328	0.695303938574029
ZRANB2-AS1	54.9651865803518	0.230746468611329	0.210903275721093	1.09408669838053	0.273916955698062	0.695303938574029
ADAM19	238.375411986544	0.206186469487837	0.188585586761446	1.09333100704379	0.274248493598373	0.695553153189456
INE2	27.8723987326697	-0.240590935309256	0.220058607959218	-1.09330390453912	0.274260389135101	0.695553153189456
ATP7B	31.7073471222566	0.268968417138462	0.246058732204404	1.09310657146289	0.274347011050205	0.695645985357565
TNPO1	108.176263588385	0.147501086703323	0.134952089678851	1.09298853433345	0.274398833912153	0.695650561802812
CKS1B	457.136257051229	-0.180628359452182	0.16534382222256	-1.0924409332273	0.274639339426624	0.696013999307423
OTUD4	46.3831935880138	0.222200355322192	0.203399295931519	1.09243424026897	0.27464227985326	0.696013999307423
BTN2A2	119.391523412182	0.179644326226323	0.164461375102853	1.09231925194578	0.274692801189934	0.696015208407653
NSUN2	1104.82938281535	0.0939933472251519	0.0860622733195462	1.09215505935055	0.274764951944646	0.696071211593104
KIAA0907	267.408294332166	0.108705094185723	0.099554654643626	1.0919137289447	0.274871022666825	0.696086340722907
OST4	618.649216704842	-0.138520973693004	0.126857229049044	-1.09194387053379	0.274857773160266	0.696086340722907
C5orf66	226.28517308075	-0.108122968175176	0.0990901855934764	-1.09115718703724	0.275203722856153	0.696551102349863
DOLK	179.3182182575	-0.10916568398157	0.100046014811232	-1.09115474701861	0.275204796333944	0.696551102349863
ZNF655	127.688916553569	-0.16339029370218	0.149733220968706	-1.09120936987209	0.275180765881881	0.696551102349863
MBNL2	113.632183223578	-0.21745565681082	0.199366606271971	-1.09073259999306	0.275390561486362	0.696894455813741
SAP18	964.066648419516	-0.110973260336124	0.101774011941883	-1.0903889727713	0.275541837284115	0.697150422584588
NDUFB6	385.072240836676	-0.129641258478614	0.118950377023907	-1.08987681857081	0.27576740931533	0.697564504707859
SF3B5	328.440389626551	-0.151536093917389	0.139050772532965	-1.08978965853256	0.275805810424829	0.697564504707859
HECA	30.2938800221783	-0.309396080819998	0.283939501984443	-1.08965493937138	0.275865172385422	0.697587785006627
LAMA2	263.015736986532	-0.283464996423988	0.260309114157774	-1.08895532659751	0.276173586317674	0.698113820157434
TRIM55	106.881538551401	0.167526109329443	0.153833069167024	1.08901233159141	0.276148447714654	0.698113820157434
EML1	115.548558294688	0.201549494177769	0.185108554895308	1.08881782525804	0.276234229384752	0.698140225746525
LENG1	89.0042706033772	0.149508427305375	0.137329531441049	1.0886837356578	0.276293376496006	0.698162841625445
AMOTL1	55.3243217144105	-0.213528224150897	0.196325591007603	-1.08762297902686	0.276761582101153	0.698349102413584
C17orf89	98.5131074745762	-0.165215519233035	0.151986830440524	-1.08703838848517	0.277019844551031	0.698349102413584
CACNA1A	56.946322232851	-0.313937467983191	0.288659873045191	-1.08756878699951	0.27678551634058	0.698349102413584
CLIP4	468.911789495005	0.11233464518179	0.103324011543969	1.08720754743428	0.276945096041398	0.698349102413584
GRK2	931.730341968237	-0.0863769901458406	0.0794558138868888	-1.08710723508294	0.27698942073246	0.698349102413584
KRT10	401.691863935496	-0.258939826659448	0.238141061429914	-1.08733800506577	0.27688745838485	0.698349102413584
MIR1307	13.6494311469175	0.284158755675211	0.261160224642328	1.08806291641226	0.27656733328005	0.698349102413584
PSMC3IP	276.156867766616	0.113114257053646	0.104055295910018	1.08705910702961	0.277010688634156	0.698349102413584
SRC	207.064538507523	-0.118565484678541	0.108963390525423	-1.08812220422673	0.276541162599196	0.698349102413584
THAP2	21.3352885163765	0.28120782323996	0.258687158150364	1.08705753022539	0.27701138544653	0.698349102413584
TRIM13	120.333537509939	-0.120773982421662	0.111094640070803	-1.08712699680822	0.276980688301116	0.698349102413584
USP6NL	62.9053612023187	0.185783348647322	0.170810134847125	1.08765998465839	0.276745239148801	0.698349102413584
VPS4A	573.346691965719	-0.0933528084945271	0.0857836547337822	-1.08823538451742	0.276491207522108	0.698349102413584
IGFBP1	59.2407305426669	0.291451160463735	0.26815496457983	1.08687587015369	0.277091671630158	0.69840358264448
RAB38	34.3515869449277	0.279828355636452	0.257503946631688	1.08669540524245	0.277171445299969	0.698478068713892
BAHCC1	27.4011912025301	-0.216289074729226	0.199099799078168	-1.08633497236384	0.277330819798633	0.698753087275251
PPP3CB	445.835608751955	-0.172517217277394	0.158836217803378	-1.0861327451838	0.277420266986266	0.698851851701682
SGK3	50.0619631114829	-0.267619546217909	0.246430284659991	-1.0859848114332	0.277485712068712	0.698890127390737
LRRC4	20.8839211286512	-0.462146790931125	0.425660131083679	-1.08571782317164	0.277603852829252	0.699061087298432
EFTUD2	1053.65971893307	-0.0800129044747234	0.0737190948967846	-1.08537556771079	0.277755348985601	0.699069552410111
TSEN2	98.7413027074987	0.141588854949624	0.130436617058494	1.08549928802683	0.277700578857107	0.699069552410111
ZNF165	18.4876927042339	0.333665493807223	0.30742108877625	1.08536956633471	0.277758005940342	0.699069552410111
PALLD	301.428358986253	0.109211885013827	0.100642618206938	1.08514550753508	0.277857214589814	0.699192715852204
ATXN7L3	260.811917223277	0.10833328368839	0.0999258595400306	1.08413662076123	0.278304227883371	0.699702666305047
EIF2B3	255.530125966316	-0.105971160919147	0.0977087694407336	-1.08456141169012	0.278115953691057	0.699702666305047
RPL21	158.768925346758	-0.172137853015042	0.158750878890089	-1.08432692920221	0.278219869389137	0.699702666305047
RPL35	5968.79168448735	-0.155437564694269	0.143376661118861	-1.08412041040215	0.278311414293897	0.699702666305047
TIMP3	49.3779470911597	-0.305930402408745	0.282182977042499	-1.08415612314796	0.278295582211588	0.699702666305047
EMP1	163.155945159858	-0.285367878717019	0.263261291987561	-1.08397203615677	0.278377197745244	0.699741562667784
THBS2	530.184313047441	-0.205982261585259	0.190068784891244	-1.08372482995101	0.278486822998879	0.699890627804193
ZNF614	13.1169533769021	0.345334267699647	0.318754194074113	1.08338736907522	0.278636519709461	0.700140328115481
DENND5A	1405.06839630344	-0.110245229914428	0.101784511095266	-1.08312383414844	0.278753461139012	0.70030764767366
PIGK	223.554978344301	0.150176928720051	0.138756117424161	1.08230852453862	0.279115459404401	0.70089208315931
SLC16A6	21.1812356320751	-0.303741653759933	0.28060549079502	-1.08245085618019	0.279052240992323	0.70089208315931
TFAP4	53.0689096648127	-0.171689846306419	0.158656827297663	-1.08214597020968	0.279187671894059	0.70089208315931
VPS37B	43.1573977010966	-0.201059617035167	0.18578506414093	-1.08221625869047	0.2791564456595	0.70089208315931
SEC14L6	208.718716779165	0.138855437764986	0.128328782864937	1.08202879093093	0.279239735031149	0.700896270495077
CTB-113P19.1	85.8758798562256	0.201471226943387	0.186245420125289	1.08175130861127	0.279363047659698	0.700952781318974
MAP1LC3B2	90.4791669062764	0.154469283026472	0.142790774355117	1.08178755752323	0.279346936608275	0.700952781318974
NCOA7	186.496163386747	-0.155628017753741	0.143928535915238	-1.08128674250805	0.279569582849005	0.701211938502595
PLA2G12A	40.3319416185543	0.259157467176505	0.239693975214096	1.08120142337755	0.279607525011721	0.701211938502595
THUMPD3	160.459492238544	0.0981846585366049	0.090812600854901	1.08117879691038	0.279617587786554	0.701211938502595
MFI2-AS1	69.4391496075823	0.225049519917917	0.208209964553539	1.08087775914321	0.279751493150102	0.701421266762505
KLHDC8B	17.7891616518405	0.286682252984237	0.265391595615759	1.08022355538079	0.280042641419764	0.701771721957851
NUDC	1301.63471531948	0.0950584073854867	0.0879965373236865	1.08025168122041	0.280030120000682	0.701771721957851
SLC25A45	89.8111729353962	-0.154707424773555	0.14320971474608	-1.08028582451869	0.280014920164028	0.701771721957851
NUDT18	56.7488083736959	-0.15612757685178	0.144548615312769	-1.08010427159026	0.280095749923219	0.701778362444987
HDDC3	95.2268571105656	0.155317733796495	0.143838201803751	1.07980864505249	0.280227400679823	0.701902278839116
TMPO	283.557766653248	0.119725140260431	0.110880577309877	1.0797665665632	0.280246142823814	0.701902278839116
ALOX12	19.6139063057751	0.227696051365191	0.210921894611333	1.07952781186974	0.280352502472024	0.702042240615935
LOC101929750	21.6339204522031	-0.250247126997835	0.231873781135003	-1.079238565796	0.280481391579901	0.702238558792667
C5orf22	257.051144031363	0.118106516046428	0.109447367223369	1.07911701343521	0.280535567764839	0.702247781942653
CLHC1	167.271546153727	0.147522418169969	0.136758474143305	1.07870769320945	0.280718055052359	0.702578137424548
ATP6V0E1	417.802928615112	-0.109936491373927	0.101984620333734	-1.0779712765922	0.281046574699016	0.703072024092075
FXR2	468.208504321713	0.0774013459045976	0.0718058458840983	1.07792541055127	0.281067044431402	0.703072024092075
SKA2	48.1146890902701	0.223188411807232	0.207042598181027	1.07798305164277	0.281041319729526	0.703072024092075
CNTLN	106.134884753528	0.159651690713411	0.148132904649597	1.07775980691839	0.281140960739557	0.70313045890411
LBX2-AS1	76.9230403797032	-0.185261727706593	0.171939921451385	-1.07747942503844	0.281266137792721	0.70331705221524
FAM103A1	39.536090258555	0.2095477434026	0.19456923624464	1.07698291593809	0.281487898069476	0.703492126927271
LOC100996732	151.295352985105	-0.133288147323515	0.123751038982236	-1.07706689511228	0.281450381369535	0.703492126927271
NRARP	27.2119113345284	-0.318493938273149	0.295707057246052	-1.07705896923568	0.281453922015875	0.703492126927271
CISD3	158.94888392405	-0.134402243900893	0.124860794805555	-1.0764166935682	0.281740939769003	0.703998021974002
ATP5F1	565.091797031517	0.0982447619461926	0.0912990709976594	1.07607624998409	0.281893156419851	0.704251844707614
MRPL36	221.264164544715	0.111619435138603	0.103739979172923	1.07595389962962	0.281947874441244	0.704262039821986
HERPUD2	541.274117541663	-0.0999162452670314	0.0929012754860008	-1.07550994046457	0.282146484153563	0.704631585851636
HOXA5	46.7186694715345	0.202262125449027	0.188112985833223	1.07521617687972	0.282277954471183	0.704833355616734
CLTC	3356.59790921221	-0.128344055236221	0.119447129180142	-1.0744842183914	0.282605714256934	0.705108246770669
MSH2	395.808723989897	0.112656076240806	0.104876548517222	1.07417795335156	0.282742931567445	0.705108246770669
NEK9	356.524602343348	-0.188647595363013	0.17554761427555	-1.07462352104028	0.282543316799125	0.705108246770669
PPP2CB	308.084953182807	0.0865681188931178	0.0805843911445239	1.07425417830436	0.282708775937115	0.705108246770669
SLC5A6	384.576422946222	0.107189444536079	0.0997521018910373	1.07455825495453	0.282572550097062	0.705108246770669
UCHL5	574.452598134214	0.0949670546004037	0.088403161062236	1.07424953428472	0.282710856795338	0.705108246770669
ZC3H3	483.364773106843	0.133960984658319	0.124646180790684	1.07472995809858	0.282495647030826	0.705108246770669
RABGAP1L	382.513508602982	-0.0822542570907926	0.0765991601258707	-1.0738271406061	0.282900163266104	0.705373874274824
LURAP1L	134.439049563047	0.152147276171376	0.141706513127989	1.0736787802686	0.282966675105306	0.705413249213945
